"TID","EN","AR","CN","CNT","DE","ES","FA","FI","FR","ID","IT","JP","KR","MS","NL","NO","PT","RU","TH","TR","VI"
"TID_BOOSTER_MAX_LEVEL_ARMY_OFFER_INFO","<num>x Power Potion - boost your troops and spells to the max level allowed by your Laboratory for <time>","<num> من جرعات القوة: عزز قواتك وتعويذاتك إلى أقصى مستوى يسمح به المعمل لمدة <time>","<num>瓶力量药水，可在<time>内将您的部队和法术强化至您当前实验室所支持的最高等级","<num>瓶力量藥水，可在<time>內將您的部隊和法術強化至您當前實驗室所支持的最高等級","<num>x Machttrank (damit kannst du deine Truppen und Zauber <time> lang auf den mit deinem Labor maximal möglichen Level bringen)","<num>x pócima de fuerza: Aumenta el nivel de tus tropas y hechizos al máximo permitido por tu laboratorio durante <time>.","<num> معجون قدرت - نیروها و طلسم‌هایتان را به مدت <time> تا حداکثر سطح مجاز تعیین‌شده در آزمایشگاهتان تقویت کنید","<num> x voimarohto: kohota joukkojesi ja loitsujesi voimat laboratoriosi korkeimmalle sallimalle tasolle <time> ajaksi.","Potion de puissance x<num> - améliore vos troupes et sorts au niveau maximum permis par votre laboratoire pendant <time>.","<num>x Ramuan Kuat - meningkatkan peleton dan mantra ke level maksimal sesuai dengan batas Laboratorium selama <time>","Pozioni di forza (potenziano le truppe e gli incantesimi al massimo livello disponibile nel laboratorio per <time>): <num>","パワーポーション<num>個 - ユニットや呪文を<time>にわたってラボの最大許容レベルまでブーストします","힘의 포션 x<num> - <time> 동안 유닛 및 마법 레벨이 연구소에서 업그레이드할 수 있는 최대 레벨로 올라갑니다.","<num>x Posyen Kuasa - mengalakkan askar dan sihir anda ke tahap maksimum yang dibenarkan oleh Makmal untuk <time>","<num>x een krachtdrankje: geef je troepen en spreuken een boost tot het maximumlevel volgens je laboratorium gedurende <time>","<num>x kraftdrikk: Løft troppene og formlene dine til laboratoriets maksimalt tillatte nivå for <time>.","<num>x Poção do Poder - melhora suas tropas e seus feitiços até o nível máximo permitido por seu laboratório por <time>.","Зелье силы х<num> — поднимает уровень войск и заклинаний до максимального (зависит от лаборатории) на <time>","น้ำยาพลัง <num> ขวด - บูสต์กองกำลังและอาคมของท่านให้มีเลเวลสูงสุดตามที่ห้องทดลองอนุญาตให้มีได้เป็นเวลา <time>","<num> Güç İksiri - <time> için birliklerini ve büyülerini Laboratuvarının izin verdiği son seviyeye yükseltir.","<num>x Thuốc Sức mạnh - cường hóa binh lính và thần chú lên cấp cao nhất mà Phòng thí nghiệm cho phép trong <time>"
"TID_BOOSTER_BOOST_RESOURCES_OFFER_INFO","<num>x Resource Potion - boost your resource collector efficiency for <time>","<num> من جرعات الموارد: عزز كفاءة مستخرجي الموارد لمدة <time>","<num>瓶资源药水，可在<time>内大幅提升资源采集器的采集速度","<num>瓶資源藥水，可在<time>內大幅提升資源採集器的採集速度","<num>x Ressourcentrank (damit sind deine Ressourcensammler <time> lang effizienter)","<num>x pócima de recursos: Aumenta la eficiencia de tu recolector de recursos durante <time>.","<num> معجون منبع - کارآیی جمع‌کننده منبعتان را به مدت <time> تقویت کنید","<num> x resurssirohto: tehosta resurssinkerääjääsi <time> ajaksi.","Potion de ressources x<num> - améliore l'efficacité de vos extracteurs de ressources pendant <time>.","<num>x Ramuan Sumber Daya - meningkatkan efisiensi pengumpul sumber daya selama <time>","Pozioni di risorse (aumentano l'efficienza dei raccoglitori di risorse per <time>): <num>","資源ポーション<num>個 - 資源生産設備を<time>にわたってブーストします","자원 포션 x<num> - <time> 동안 자원 생산이 매우 빨라집니다.","<num>x Posyen Sumber - mengalakkan kecekapan pengumpul sumber anda untuk <time>","<num>x een grondstoffendrankje: geef je grondstofverzamelaars een boost gedurende <time>","<num>x ressursdrikk: Øk ressursinnsamlerens effektivitet for <time>.","<num>x Poção de Recursos - melhora a eficiência do seu coletor de recursos por <time>.","Зелье ресурсов х<num> — повышает эффективность сборщиков ресурсов на <time>","น้ำยาทรัพยากร <num> ขวด - บูสต์ประสิทธิภาพให้กับเครื่องรวบรวมทรัพยากรเป็นเวลา <time>","<num> Kaynak İksiri - <time> için kaynak toplayıcı verimini güçlendirir.","<num>x Thuốc Tài nguyên- cường hóa hiệu suất của các công trình thu thập tài nguyên trong <time>"
"TID_BOOSTER_BOOST_PRODUCTION_OFFER_INFO","<num>x Training Potion - increase efficiency of Barracks, Spell Factories, Workshop and hero regeneration for <time>","<num> من جرعات التدريب: قم بزيادة كفاءة تجديد الثكنات، ومصانع التعويذات، والورشة وإعادة إنتاج الأبطال لمدة <time>","<num>瓶训练药水，可在<time>内提高部队训练速度、法术配制速度、攻城机器建造速度和英雄恢复速度","<num>瓶訓練藥水，可在<time>內提高部隊訓練速度、法術配製速度、攻城機器建造速度和英雄恢復速度","<num>x Trainingstrank (damit sind deine Kasernen, Zauberfabriken, Werkstätten und die Heldenregeneration <time> lang effizienter)","<num>x pócima de entrenamiento: Aumenta la eficiencia del cuartel, los calderos de hechizos, el taller y la regeneración de los héroes durante <time>.","<num> معجون آموزش - کارآیی پادگان، کارخانه‌های طلسم، کارگاه و احیاء قهرمانان را به مدت <time> افزایش دهید","<num> x koulutusrohto: tehosta parakkeja, loitsukattiloita, työpajaa ja sankareiden elpymistä <time> ajaksi.","Potion d'entraînement x<num> - augmente l'efficacité de vos casernes, usines de sorts, atelier et régénération des héros pendant <time>.","<num>x Ramuan Latihan - meningkatkan efisiensi Barak, Pabrik Mantra, Bengkel, dan regenerasi pahlawan selama <time>","Pozioni di addestramento (incrementano l'efficienza di caserme, fabbriche degli incantesimi, officine e rigenerazione degli eroi per <time>): <num>","訓練ポーション<num>個 - 兵舎、呪文工場、突破工房の生産やヒーローの回復を<time>にわたって促進します","훈련 포션 x<num> - <time> 동안 유닛 훈련, 마법 제조, 영웅 회복 및 작업장 속도가 매우 빨라집니다.","<num>x Posyen Latihan - meningkatkan kecekapan untuk Berek, Kilang Sihir, Bengkel dan penjanaan semula wira untuk <time>","<num>x een trainingsdrankje: verhoog de efficiëntie van je kazernes, spreukenfabrieken, werkplaats en heldenhersteltijden gedurende <time>","<num>x treningsdrikk: Øk effektiviteten til brakkene, formelfabrikkene, verkstedet og regenereringen av helter for <time>.","<num>x Poção de Treino - melhora a eficiência do quartel, da fábrica de feitiços, da oficina e a regeneração de herói por <time>.","Зелье тренировки x<num> — повышает уровень казарм, фабрик заклинаний, мастерской и ускоряет выздоровление героев на <time>","น้ำยาการฝึก <num> ขวด - เพิ่มประสิทธิภาพให้โรงทหาร, โรงงานอาคม, โรงทำงาน และการฟื้นฟูผู้กล้าเป็นเวลา <time>","<num> Eğitim İksiri -<time> için Kışla, Büyü Fabrikaları, Atölye ve kahraman yenileme verimini artır.","<num>x tăng hiệu quả quá trình huấn luyện của Trại lính, Nhà máy Thần chú, Xưởng chế tạo và quá trình phục hồi tướng trong <time>"
"TID_ICE_HOUND","Ice Hound","كلب الجليد","寒冰猎犬","冰雪獵犬","Eishund","Sabueso de hielo","سگ یخی","Jäähurtta","Molosse de glace","Anjing Es","Mastino glaciale","アイスハウンド","아이스 하운드","Pemburu Ais","IJshond","Ishund","Hound de Gelo","Ледяная гончая","สุนัขน้ำแข็ง","Buz Tazısı","Băng Khuyển"
"TID_FRIENDLY_ARMY_INFO","Friendly Army is used when attacking in Friendly Challenges and Friendly Wars.","يُستخدم الجيش الودي عندما تهاجم في التحديات الودية والحروب الودية.","友谊战军队配置将用于友谊战和部落友谊战的进攻。","友誼戰軍隊設定將用於友誼戰和部落友誼戰的進攻。","Die Freundschaftsspiel-Armee wird in Freundschaftsspielen und Freundschaftskriegen verwendet.","El ejército amistoso se utiliza cuando se ataca en un desafío amistoso y en las guerras amistosas.","ارتش دوستانه برای حمله در «مبارزه‌های دوستانه» و «جنگ‌های دوستانه» استفاده می‌شود.","Ystävyysarmeijaa käytetään ystävyystaisteluissa ja ystävyyssodissa.","L'armée amicale est utilisée lorsque vous attaquez lors des défis amicaux et des guerres amicales.","Tentara Teman digunakan untuk menyerang dalam Tantangan Teman dan Perang Teman.","Schiera l'esercito delle amichevoli per sferrare attacchi in sfide amichevoli e guerre amichevoli.","フレンドリー部隊は、フレンドリー・チャレンジやフレンド対戦で使用する攻撃用の部隊です。","친선 부대는 친선 전투 및 친선전 공격에서 사용할 수 있습니다.","Tentera persahabatan digunakan apabila menyerang dalam Cabaran Persahabatan dan Perang Persahabatan.","Het vriendschappelijk leger wordt gebruikt voor aanvallen tijdens vriendschappelijke uitdagingen en vriendschappelijke oorlogen.","Vennskapshæren brukes når du angriper i uhøytidelige utfordringer og uhøytidelige kriger.","O exército amistoso é usado para atacar em guerras e desafios amistosos.","Дружеская армия используется в атаках дружеских испытаний и дружеских войн.","กองทัพฉันมิตรใช้เพื่อโจมตีในการท้าฉันมิตรและสงครามฉันมิตร","Dostluk Ordusu, Dostluk Mücadelelerinde ve Dostluk Savaşlarında saldırı yaparken kullanılan ordudur.","Quân đội Giao hữu được sử dụng khi bạn thực hiện tấn công trong Thách đấu Thân thiện và Chiến tranh Thân thiện."
"TID_FRIENDLY_ARMY_CHANGED","Friendly Army changed","تم تغيير الجيش الودي","已更换友谊战军队配置","已更換友誼戰軍隊設定","Die Freundschaftsspiel-Armee wurde geändert.","Has cambiado el ejército amistoso.","ارتش دوستانه تغییر کرد","Ystävyysarmeijaa muokattu","Armée amicale modifiée","Tentara Teman telah diubah","Esercito delle amichevoli modificato.","フレンドリー部隊を変更しました","친선 부대 변경 완료","Tentera persahabatan telah diubah","Vriendschappelijk leger gewijzigd","Vennskapshær endret","Exército amistoso alterado","Дружеская армия изменена.","เปลี่ยนกองทัพฉันมิตรแล้ว","Dostluk Ordusu Değiştirildi","Đã đổi Đội quân Giao hữu"
"TID_NO_FRIENDLY_ARMY","You need to create Friendly Army first.","يجب أن تنشئ الجيش الودي أولاً.","您需要先创建友谊战军队配置。","您需要先創建友誼戰軍隊設定。","Du musst zuerst eine Freundschaftsspiel-Armee erstellen.","Primero tienes que crear un ejército amistoso.","اول باید ارتش دوستانه را ایجاد کنید.","Ystävyysarmeija on luotava ensin.","Vous devez d'abord créer une armée amicale.","Kamu harus menyiapkan Tentara Teman terlebih dahulu.","Devi prima creare un esercito delle amichevoli.","先にフレンドリー部隊を作成してください。","친선 부대를 먼저 생성해야 합니다.","Anda perlu cipta tentera persahabatan dahulu.","Je moet eerst een vriendschappelijk leger samenstellen.","Du må først opprette en vennskapshær.","É preciso criar um exército amistoso primeiro.","Сначала нужно создать дружескую армию.","ท่านต้องสร้างกองทัพฉันมิตรก่อน","Önce Dostluk Ordusu oluşturmalısın.","Bạn cần tạo Đội quân Giao hữu trước."
"TID_FRIEND_LIST_TEAMUP_2_FRIENDS","Follow your friends wherever they go!","اتبع أصدقاءك أينما ذهبوا!","随时了解好友动态！","隨時瞭解好友動態！","Folge deinen Freunden im Spiel!","¡Sigue a tus amigos a cualquier sitio!","دوستانتان را هر جایی که می‌روند دنبال کنید!","Seuraa kavereitasi kaikkialle!","Suivez vos amis où qu'ils aillent !","Ikuti temanmu ke mana pun mereka pergi!","Segui i tuoi amici ovunque vadano!","フレンドにどこまでもついて行きましょう！","친구가 어디에 있든 팔로우하세요!","Ikut rakan anda ke mana sahaja mereka pergi!","Volg je vrienden waar ze ook gaan!","Følg vennene dine uansett hvor de drar!","Siga seus amigos aonde eles forem!","Следите за новостями друзей!","ติดตามเพื่อนๆ ไปได้ทุกหนทุกแห่ง!","Arkadaşlarını gittikleri her yerde takip et!","Theo dõi bạn bè của bạn dù họ đi đến bất cứ nơi đâu!"
"TID_FRIEND_FILTER_ADDABLE","Friend Requests","طلبات الصداقة","好友请求","好友請求","Freundschaftsanfragen","Solicitudes de amistad","درخواست‌های دوستی","Kaveripyyntö","Demandes en ami","Permintaan Berteman","Richieste di amicizia","フレンドリクエスト","친구 요청","Permintaan Rakan","Vriendenverzoeken","Venneforespørsler","Pedidos de amizade","Предложения дружить","คำขอเป็นเพื่อน","Arkadaşlık İstekleri","Yêu cầu Kết bạn"
"TID_ADD_FRIENDS_INFO_REQUESTS_KUNLUN","Add Clash Friends from their player profile.","أضف أصدقاء في اللعبة عبر الملف الشخصي للاعب.","在其他玩家的简介页面可将其添加为好友。","在其他玩家的個人資料頁面可將其新增為好友。","Füge Clash-Freunde über ihr Spielerprofil hinzu.","Añade amigos desde sus perfiles de jugador.","از روی پروفایل بازیکن‌‌ها، دوست کلشی اضافه کنید.","Lisää Clash-kavereita heidän pelaajaprofiileistaan.","Ajoutez des amis Clash of Clans depuis leur profil de joueur.","Tambahkan Teman Clash dari profil pemain mereka.","Aggiungi gli amici di Clash of Clans dal loro profilo giocatore.","プレイヤープロフィールからゲーム内フレンドに追加しましょう。","플레이어 프로필에서 클래시 친구를 등록하세요.","Tambah rakan Clash dari profil pemain mereka.","Voeg Clash-vrienden toe via hun spelersprofiel.","Legg til Clash-venner fra spillerprofilen deres.","Adicione amigos de Clash of Clans pelos perfis dos jogadores.","Добавьте друга в Clash прямо из его профиля.","เพิ่มเพื่อนแคลชจากประวัติผู้เล่นของพวกเขา","Clash Arkadaşlarınızı oyuncu profillerinden eklersiniz.","Thêm Bạn bè chơi Clash từ hồ sơ người chơi của họ."
"TID_SUPER_MINION_ABILITY_NAME","Long Shot","الضربة بعيدة المدى","远程狙杀","遠程狙殺","Weitschuss","Larga distancia","شلیک از دور","Kaukolaukaus","Longue distance","Tembakan Jarak Jauh","Assedio a distanza","ロングショット","장거리 공격","Serangan Jauh","Afstandsschot","Langskudd","Longa distância","дальний выстрел","ยิงไกล","Uzun Menzilli Atış","Tấn công Từ xa"
"TID_GUEST_LOGIN_BUTTON","Guest Login","تسجيل الدخول للضيف","游客登录","遊客登入","Als Gast anmelden","Conectar como invitado","ورود مهمان","Kirjautuminen vierastilillä","Connexion invité","Akses Tamu","Accesso come ospite","ゲストログイン","게스트 로그인","Log Masuk Tetamu","Aanmelden als gast","Logg på som gjest","Entrar como convidado","Войти как гость","ล็อกอินผู้เล่นชั่วคราว","Misafir Girişi","Đăng nhập dạng khách"
"TID_GARGOYLE","Minion","مينيون","亡灵","亡靈","Lakai","Esbirro","مینیون","Kätyri","Gargouille","Minion","Sgherro","ガーゴイル","미니언","Konco","Gunsteling","Lakei","Servo","Миньон","ลูกกระจ๊อก","Minyon","Minion"
"TID_CHARACTER_INFO_MINION","This terror of the skies was born out of Dark Elixir. Undetectable by the Seeking Air Mine, Minions materialize with ease, but are fragile in our world.","وُلد هذا الشيء المخيف الطائر في السماء من إكسير الظلام. لا يمكن للغم الجوي كشف كائنات المينيون التي تتجسد بسهولة، لكنها هشة في عالمنا.","这些飞行的小家伙诞生于暗黑重油。它们在战场上来去自如，不会被搜空地雷检测到，但是在我们的世界里它们很脆弱。","這些飛行的小傢伙是從闇黑重油中誕生的。牠們不會被搜空地雷偵測到，但是在我們的世界裡牠們是非常脆弱的。","Dieser Schrecken des Himmels wurde aus Dunklem Elixier geboren. Lakaien können von Suchenden Luftminen nicht aufgespürt werden. Sie materialisieren sich mit Leichtigkeit, sind in unserer Welt aber fragil.","Este terror de los cielos nació del elixir oscuro. Indetectables por la mina de rastreo aéreo, los esbirros se materializan con facilidad, pero son frágiles en nuestro mundo.","این موجود وحشتناک آسمان‌ها از اکسیر سیاه متولد می‌شود. مینیون‌ها، اگرچه توسط مین هوایی ردیاب قابل تشخیص نیستند، اما در دنیای ما به سهولت شکل مادی به خود می گیرند و شکننده هستند.","Tämä taivaiden kauhu syntyi mustasta eliksiiristä. Hakeutuva ilmapommi ei pysty näkemään kätyreitä, ja siksi ne etenevät ilmassa vaivatta. Ne ovat kuitenkin heikkoja tämän maailman vaaroille.","Engendrée par l'élixir noir, cette terreur des cieux indétectable par les mines chercheuses se matérialise avec aisance, mais reste fragile dans notre monde.","Teror di langit ini terlahir dari Eliksir Hitam. Tak terdeteksi oleh Ranjau Udara Pencari, Minion terwujud dengan mudah, tetapi rapuh di dunia kita.","Questo terrore dei cieli è stato generato dall'elisir nero. Impercettibile per la mina aerea a ricerca, lo sgherro si materializza facilmente, ma risulta molto fragile nel nostro mondo.","ダークエリクサーから生まれたこの空飛ぶ恐怖は、ホーミング対空地雷に引っかからず神出鬼没ですが、この世界での体はもろいようです。","다크 엘릭서에서 태어난 하늘의 골칫덩어리입니다. 대공 지뢰가 감지할 수 없기에 쉽게 적 마을에 접근할 수 있지만 이 세상에선 허약한 편에 속합니다.","Ketakutan dari langit ini dilahirkan daripada Eliksir Kejahatan. Tidak dapat dikesan oleh Mencari Lombong Udara, Konco dengan mudah tetapi rapuh di dunia kita.","Dit vliegende monstertje komt voort uit duister-elixir. Gunstelingen zijn onzichtbaar voor de luchtmijnzoeker maar zijn wel kwetsbaar in onze wereld.","Denne flygende svøpen har sitt opphav i mørk eliksir. Lakeiene oppdages ikke av målsøkende luftminer, men de er sårbare i vår verden.","Esta praga alada surgiu do elixir negro. Indetectáveis pela mina aérea guiada, os Servos se materializam com facilidade, mas são frágeis em nosso mundo.","Этот небесный кошмар — порождение черного эликсира. Невидимые для мин воздушного поиска, миньоны легко материализуются, но в нашем мире они хрупки.","ตัวเขย่าขวัญแห่งท้องฟ้านี้เกิดมาจากน้ำอมฤตมืด ระเบิดอากาศค้นหาเป้าหมายตรวจจับไม่ได้ ลูกกระจ๊อกเกิดมาไม่ยาก แต่บอบบางเมื่ออยู่ในโลกของเรา","Göklerin bu kabusu Kara İksir'den doğdu. Güdümlü Hava Mayını tarafından tespit edilemeyen Minyonlar kolayca cisim bulurlar, ancak bizim dünyamızda narindirler.","Nỗi kinh hoàng trên bầu trời này được sinh ra từ Hắc Tiên dược. Không thể bị Mìn Bay Tầm diệt phát hiện, Minion dễ dàng xuất hiện bất ngờ nhưng lại rất mong manh trong thế giới của chúng ta."
"TID_HINT_AIR_MINE_MINION","Seeking Air Mines do not detect Minions","الألغام الجوية المطاردة لا تكتشف المينيون.","搜空地雷无法探测到亡灵。","搜空地雷偵測不到亡靈。","Suchende Luftminen können Lakaien nicht aufspüren.","Las minas de rastreo aéreo no detectan a los esbirros.","مین هوایی ردیاب، مینیون‌ها را تشخیص نمی‌دهد.","Hakeutuvat ilmapommit eivät huomaa kätyreitä.","Les mines chercheuses ne détectent pas les gargouilles.","Ranjau Udara Pencari tidak dapat mendeteksi Minion","La mina aerea a ricerca non rileva gli sgherri.","ホーミング対空地雷は、ガーゴイルを感知しません","대공 지뢰는 미니언을 감지할 수 없습니다.","Periuk Api Udara tidak mengesan Konco","Luchtmijnzoekers detecteren geen gunstelingen.","Målsøkende luftminer finner ikke lakeier","Minas aéreas guiadas não detectam Servos.","Мины воздушного поиска не обнаруживают миньонов.","ระเบิดอากาศค้นหาเป้าหมายไม่สามารถตรวจจับลูกกระจ๊อกได้","Güdümlü Hava Mayınları, Minyonları hedef almaz","Mìn Bay Tầm diệt không thể phát hiện ra Minion"
"TID_TOXIC_MINION","Beta Minion","مينيون مشع","异变亡灵","變異亡靈","Mutantenlakai","Esbirro beta","مینیون بتا","Myrkkykätyri","Bêta-gargouille","Minion Beta","Sgherro mutante","ベータガーゴイル","베타 미니언","Konco Beta","Bètagunsteling","Betalakei","Servo Beta","Радиоактивный миньон","ลูกกระจ๊อกเบต้า","Beta Minyon","Minion Beta"
"TID_HINT_TOXIC_MINION","Deploy Beta Minions far from enemy buildings to utilize their Long Shot ability.","انشر كائنات المينيون المشعة بعيدًا عن مباني العدو لتستفيد من قدرة الضرب بعيدة المدى لديها.","将异变亡灵部署在离敌军建筑较远的地方，发挥出它们远程狙杀的技能优势。","將變異亡靈部署在離敵軍建築較遠的地方，讓它們充分發揮遠程狙殺技能。","Setze Mutantenlakaien weit entfernt von Abwehranlagen ein, um ihre Weitschuss-Fähigkeit auszunutzen.","Despliega a los esbirros beta lejos de las estructuras enemigas para hacer uso de su habilidad de largo alcance.","مینیون‌های بتا را دور از ساختمان‌های دشمن مستقر کنید تا از توانایی «شلیک از دور» آنها استفاده کنید.","Sijoita myrkkykätyrit kauas vihollisen rakennuksista, ja hyödynnä näin niiden pitkän kantaman tulitusta.","Déployez des bêta-gargouilles loin des bâtiments ennemis pour utiliser leur capacité d'attaque à distance.","Kerahkan Minion Beta jauh dari bangunan musuh untuk memanfaatkan kemampuan Tembakan Jauh mereka.","Schiera gli sgherri mutanti lontano dagli edifici nemici per utilizzare la loro abilità \qColpo da lontano\q.","ベータガーゴイルは敵の施設から離れた場所に投入して、長距離攻撃能力を活かしましょう。","베타 미니언을 적 건물에서 먼 곳에 배치해 장거리 공격 능력을 활용해 보세요.","Kerahkan Konco Beta jauh daripada bangunan musuh untuk menggunakan keupayaan serangan jauhnya.","Zet bètagunstelingen ver weg van vijandelijke gebouwen in om gebruik te maken van hun talent Afstandsschot.","Utplasser betalakeier langt fra fiendtlige bygninger for å utnytte langskuddene deres.","Coloque os Servos Beta longe de construções inimigas para usar sua habilidade de ataque a longa distância.","Высадите радиоактивных миньонов вдалеке от вражеских зданий, чтобы они могли атаковать с большого расстояния.","ปล่อยลูกกระจ๊อกเบต้าห่างจากสิ่งก่อสร้างของศัตรูเพื่อใช้ประโยชน์จากความสามารถยิงไกลของพวกเขา","Uzun Menzilli Atış özelliğinden yararlanmak için Beta Minyonları düşman binalarından uzağa bırak.","Triển khai Minion Beta cách xa công trình của kẻ thù để tận dụng khả năng Trường Kích của chúng."
"TID_CLANGAMES_TASK_USE_BETAMINIONS","Beta Minion Brawl","شجار المينيون المشع","异变亡灵大乱斗","變異亡靈大亂鬥","Mutantenlakai-Metzelei","Pelea de esbirros beta","منازعه مینیون بتا","Myrkkykätyrien mylläkkä","Bagarre de bêta-gargouilles","Tawuran Minion Beta","Scazzottata dello sgherro mutante","ベータガーゴイルバトル","베타 미니언 난투","Pergaduhan Konco Beta","Bètagunsteling-wervelwind","Betalakeibråk","Pancadaria dos Servos Beta","Драка радиоактивных миньонов","ลูกกระจ๊อกเบต้าวิวาท","Beta Minyon Talanı","Minion Beta Loạn đả"
"TID_CLANGAMES_TASK_INFO_USE_BETAMINIONS","Earn <num> Stars from Versus Battles using <num2> Beta Minions.","اربح <num> من النجوم من معارك المواجهة باستخدام <num2> من كائنات المينيون المشع.","在对抗赛中赢得<num>颗胜利之星，每场战斗需使用<num2>只异变亡灵。","在對抗賽中贏得<num>顆勝利之星，每場戰鬥需使用<num2>隻變異亡靈。","Verdiene <num> Sterne in Duellen und setze dabei <num2> Mutantenlakaien ein.","Gana <num> estrellas en enfrentamientos usando <num2> esbirros beta.","با استفاده از <num2> مینیون بتا، <num> ستاره از نبردهای رو در رو کسب کنید.","Hanki <num> tähteä kaksintaisteluista käyttämällä\n<num2> myrkkykätyriä.","Gagnez <num> étoiles en duel en utilisant <num2> bêta-gargouilles.","Raih <num> Bintang dari Pertempuran Versus dengan <num2> Minion Beta.","Ottieni <num> stelle dagli scontri a due usando <num2> sgherri mutanti.","<num2>体のベータガーゴイルを使い、バーサス戦で<num>個の星を獲得する。","장인기지 대전에서\n베타 미니언(x<num2>)을 사용해\n별 <num>개 획득","Dapatkan <num> Bintang dari pertempuran Berbalas menggunakan <num2> Konco Beta.","Verdien <num> ster(ren) in duels met behulp van <num2> bètagunsteling(en).","Sikre deg <num> stjerner fra dueller ved å bruke <num2> betalakeier.","Ganhe <num> estrelas em batalhas simultâneas usando <num2> Servos Beta.","Получите звезды (<num>) в боях с противником, используя радиоактивных миньонов (<num2>).","ได้รับดาว <num> ดวงจากการรบประจันหน้าโดยใช้ลูกกระจ๊อกเบต้า <num2> ตัว","<num2> Beta Minyon kullanarak Karşılıklı Savaşlardan <num> Yıldız kazan.","Kiếm được <num> Sao từ Trận chiến Đối đầu có sử dụng <num2> Minion Beta."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_MINIONS","Mighty Minions","كائنات المينيون العظيمة","亡灵高飞","亡靈天涯","Lärmende Lakaien","Esbirros espabilados","مینیون‌های قدرتمند","Kovat kätyrit","Les gargouilles sont vos amies","Minion Perkasa","Sgherri vincenti","ガーゴイル軍団","작아도 아프다","Konco Berkuasa","Grootse gunstelingen","Lure lakeier","Servos severos","Могучие миньоны","ลูกกระจ๊อกทรงพลัง","Güçlü Minyonlar","Minion Hùng mạnh"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BETAMINIONS","Alpha Minions","المينيون الفائقة","异变力量","變異力量","Es liegt was in der Luft","Esbirros alfa","مینیون‌های آلفا","Myrkyllinen myräkkä","L'heure des bêtas","Minion Alfa","Orde di mutanti","エリートガーゴイル","알파 미니언","Konco Alfa","Alfagunstelingen","Alfalakeier","Servos de primeira","Альфа-миньоны","ลูกกระจ๊อกอัลฟ่า","Alfa Minyonlar","Bầy Minion Alpha"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_MINIONS","Win <num>x Multiplayer Battles using <num2> Minions.","اربح <num> من المعارك متعددة اللاعبين باستخدام <num2> من المينيون.","在联机模式中赢得<num>场战斗，每场战斗需使用<num2>只亡灵。","在多人遊戲中贏得<num>場戰鬥，每場戰鬥需使用<num2>隻亡靈。","Gewinne <num>-mal einen Mehrspieler-Kampf und setze dabei <num2> Lakaien ein.","Gana <num> batallas multijugador usando <num2> esbirros.","<num> نبرد چند نفره را با استفاده از <num2> مینیون ببرید.","Voita <num> moninpelitaistelua käyttämällä <num2> kätyriä.","Gagnez un combat multijoueur <num> fois en utilisant <num2> gargouilles.","Menangkan <num>x Pertempuran Multipemain menggunakan <num2> Minion.","Vinci <num> battaglie multigiocatore usando degli sgherri (<num2>).","<num2>体のガーゴイルを使い、マルチプレイで<num>回勝利する。","멀티플레이 전투에서\n미니언(x <num2>)을 사용해\n<num>회 승리","Menangi <num>x Pertempuran Berbilang Pemain menggunakan <num2> Konco.","Win <num> multiplayergevechten met behulp van <num2> gunsteling(en).","Vinn <num> flerspillerkamper ved bruk av tilsvarende lakeie: <num2>.","Vença <num> batalhas multijogador usando Servos (<num2>).","Победите в многопользовательском режиме <num> р., используя миньона (<num2>).","ชนะการรบแบบผู้เล่นหลายคน <num> ครั้งโดยใช้ลูกกระจ๊อก <num2> ตัว","<num2> Minyon kullanarak <num> Çok Oyunculu Savaş kazan.","Thắng <num>x Trận chiến Nhiều người chơi có sử dụng <num2> Minion."
