"TID","ID"
"TID_HAMMERJAM_OFFER1_MAGICITEMS_BUILDER_POTION_AND_GOLD_INFO_999","• <res0> Emas\n• <booster1>x Ramuan Tukang\n\n• Tanpa batas penyimpanan!\n• Penawaran ini dapat dibeli 5 kali!\n\nMaksimalkan Musim Peningkatan dengan penawaran Hammer Jam yang keren ini!"
"TID_HAMMERJAM_OFFER2_MAGICITEMS_WALLRING_AND_ALLRUNES_INFO_9999","• <booster1>x Cincin Tembok\n• <booster2>x Rune Eliksir\n• <booster3>x Rune Emas\n• <booster4>x Rune Eliksir Hitam\n\n• Tanpa batas penyimpanan!\n• Penawaran ini dapat dibeli 2 kali!\n\nTingkatkan laju peningkatanmu dengan paket Pembaruan keren ini!"
"TID_HAMMERJAM_OFFER2_MAGICITEMS_WALLRING_AND_ALLRUNES_INFO_4999","• <booster1>x Cincin Tembok\n• <booster2>x Rune Eliksir\n• <booster3>x Rune Emas\n• <booster4>x Rune Eliksir Hitam\n\n• Tanpa batas penyimpanan!\n• Penawaran ini dapat dibeli 4 kali!\n\nTingkatkan laju peningkatanmu dengan paket Pembaruan keren ini!"
"TID_HAMMERJAM_OFFER2_MAGICITEMS_WALLRING_AND_ALLRUNES_INFO_1999","• <booster1>x Cincin Tembok\n• <booster2>x Rune Eliksir Hitam\n• <booster3>x Ramuan Tukang\n\n• Tanpa batas penyimpanan!\n• Penawaran ini dapat dibeli 10 kali!\n\nTingkatkan laju peningkatanmu dengan paket Pembaruan keren ini!"
"TID_EVENT_TITLE_HAMMERJAM_PACK","Paket Peningkatan"
"TID_LOCAL_NOTIFICATION_EVENT_HAMMERJAM_PACK","Chief, penawaran Hammer Jam yang sangat spesial tersedia untukmu!"
"TID_EVENT_TITLE_HAMMERJAM_PACK2","Paket Pembaruan"
"TID_LOCAL_NOTIFICATION_EVENT_HAMMERJAM_PACK2","Chief, penawaran pembaruan yang sangat spesial tersedia untukmu!"
"TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_12","Pemenang 12"
"TID_CLANGAMES_TASK_USE_SIEGERAMS","Hantaman Pelantak Tubruk"
"TID_CLANGAMES_TASK_USE_SIEGEZEPPELINS","Tarian Zeppelin Tempur"
"TID_CLANGAMES_TASK_USE_ELECTRODRAGON","Naga Elektro Mania"
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_12","Raih <num> Bintang melawan musuh dengan Balai Kota level 12 di Pertempuran Multipemain."
"TID_CLANGAMES_TASK_INFO_USE_SIEGERAMS","Raih <num> Bintang dari Pertempuran Multipemain dengan <num2> Pelantak Tubruk"
"TID_CLANGAMES_TASK_INFO_USE_SIEGEZEPPELINS","Raih <num> Bintang dari Pertempuran Multipemain dengan <num2> Zeppelin Tempur"
"TID_CLANGAMES_TASK_INFO_USE_ELECTRODRAGON","Raih <num> Bintang dari Pertempuran Multipemain dengan <num2> Naga Elektro."
"TID_WAR_ATTACK_CONFIRM_CASTLE_TEXT_WITH_SIEGE","Bantuan Kastel Klan: <number>"
"TID_NEWS_CW_BD_GIFTS_TEXT","Rayakan Ulang Tahun Perang Klan! Dapatkan bonus permata untuk Klanmu setiap kali kamu membeli <c80d8e8>Permata + Hadiah Klan</c>."
"TID_NAME_REPORT_TITLE","Laporkan <name>?"
"TID_NAME_REPORT_TEXT","Yakin ingin melaporkan <name> karena nama yang tidak patut?"
"TID_FREE_NAME_CHANGE_INTRO_TEXT","Kamu hanya punya satu kesempatan ganti nama gratis. Gunakan dengan bijak karena kamu harus membayar Permata untuk ganti nama di kemudian hari."
"TID_PAID_NAME_CHANGE_INTRO_TEXT","Gunakan Permata untuk mulai ganti nama?\nJika kamu memilih nama yang tidak patut, kami berhak mengganti namamu tanpa mengembalikan Permata."
"TID_NAME_CHANGE_LIMIT_EXCEEDED","Batas maksimum ganti nama yang diperbolehkan telah tercapai."
"TID_OBSTACLE_BIRTHDAY2018","Kue Ultah ke-6"
"TID_DIAMOND_BUNDLE_TH12_INFO","• Bengkel level 1\n• <res0>Eliksir Hitam\n• <res1>Emas\n\nTanpa waktu membangun, tanpa batas penyimpanan! Segera mulai perakitan Mesin Pengepungan dengan memiliki Bengkel!\n\nJangan lewatkan penawaran SATU kali bernilai <cffec78><value>X</c> ini!"
"TID_DIAMOND_BUNDLE_TH12_ALT_INFO","• <res0> Eliksir Hitam\n• <res1> Emas\n• <res2> Eliksir\n\nTanpa batas penyimpanan!\n\nJangan lewatkan penawaran satu kali bernilai <cffec78><value>X</c> ini!"
"TID_DIAMOND_BUNDLE_TH12","Paket Balai Kota 12"
"TID_PLAYER_PROFILE_SIEGE","Mesin Pengepungan"
"TID_SIEGE_MACHINES_OVERVIEW","Ikhtisar"
"TID_SIEGE_MACHINES_BATTLE","Dalam Pertempuran"
"TID_SIEGE_MACHINES_OVERVIEW_TEXT","Mesin Pengepungan ialah alternatif baru untuk mengantarkan bala bantuan Kastel Klan. Daripada mengerahkan peleton Kastel Klan dari lingkup peta, Mesin Pengepungan akan mengantar mereka tepat ke pusat desa musuh! Bengkel memungkinkanmu untuk merakit Mesin Pengepungan untukmu sendiri atau rekan Klan bisa menyumbangkan Mesin Pengepungan kepadamu. Jangan lupa, Kastel Klan setidaknya harus level 6 agar dapat menampung Mesin Pengepungan."
"TID_SIEGE_MACHINES_BATTLE_TEXT","Tiap Mesin Pengepungan memiliki keahlian tersendiri dalam membawa kehancuran. Kamu bisa membangun beberapa Mesin Pengepungan sehingga di awal pertempuran kamu bisa memilih mana yang hendak dipakai. Selain itu, jika tidak ingin menggunakan Mesin Pengepungan, kamu masih bisa mengerahkan bala bantuan Kastel Klan dengan cara lama, cukup beralih ke bendera Kastel Klan di bilah peleton. Jangan lupa untuk meminta peleton Kastel Klan dari rekan Klan! Jika Kastel Klan kosong, Mesin Pengepungan juga akan kosong. Tidak ada kata ‘salah´ dalam memilih jenis Mesin Pengepungan. Kamu sendiri yang menentukan jenis Mesin Pengepungan untuk menjadi pelengkap kombinasi peleton Kastel Klanmu!"
"TID_NAME_CHANGE_ON_COOLDOWN","Kamu harus menunggu selama <time> untuk dapat mengganti namamu lagi."
"TID_OVERQUEUE_HELPER_SIEGE_MACHINE","Mesin pengepungan ini akan bergabung dalam pasukanmu jika masih ada ruang!"
"TID_SIEGE_MACHINES_TROOP_BAR_HINT","<name> milikmu kosong!"
"TID_WL_WARLESS_DAY","Tidak Bermain"
"TID_WL_WARLESS_DAY_INFO","Klan lain sedang bertempur hari ini. Bersiaplah untuk berperang besok."
"TID_WL_WARLESS_DAY_INFO_END","Klan lain sedang bertempur hari ini. Hasil liga akan tersedia besok."
"TID_WL_LEAGUE_INFO_BUTTON","Info Musim"
"TID_OBSTACLE_HALLOWEEN2018","Topi Nenek Sihir"
"TID_NPC51","Penyerbu"
"TID_NPC52","Busur dan Silang"
"TID_NPC53","Wisata Hutan"
"TID_NPC54","Lari Jerangkong"
"TID_NPC55","Latihan Sihir"
"TID_NPC56","Tekanan Tinggi"
"TID_NPC57","Zona Tanpa Penerbangan"
"TID_NPC58","Upacara Kelulusan"
"TID_NPC59","Minyak Tengah Malam"
"TID_NPC60","Serangan Segala Arah"
"TID_NPC61","Sensasi Terbakar"
"TID_NPC62","Kerja Bawah Tanah"
"TID_NPC63","Kesempatan Kerja Sama"
"TID_NPC64","Tempat Boling"
"TID_NPC65","Tetap Dingin"
"TID_NPC66","Sarang Elang"
"TID_NPC67","PT. Kembang Api"
"TID_NPC68","Ibu Kota Goblin"
"TID_NPC69","Pilih Racunmu"
"TID_NPC70","Arena"
"TID_NPC71","Peta Kertas"
"TID_NPC72","Peringatan Jebakan"
"TID_NPC73","Persimpangan Besar"
"TID_NPC74","Terkepung"
"TID_NPC75","Sarang Naga"
"TID_MAP_LOCATION_15","Singgasana ratu"
"TID_MAP_LOCATION_16","Bukit Membara"
"TID_MAP_LOCATION_17","Danau Naga"
"TID_MAP_LOCATION_18","Tapak Elang"
"TID_MAP_LOCATION_19","Danau Belut"
"TID_MAP_LOCATION_20","Gunung Bergumam"
"TID_MAP_LOCATION_21","Air Berbahaya"
"TID_MAP_LOCATION_22","Danau Kering"
"TID_WL_TAB_BRACKET_LEADERBOARD","Grup"
"TID_WL_TAB_BRACKET_WARS","Ronde"
"TID_WL_TAB_CLAN_WARS","Rekor Musim"
"TID_PERSONALISED_SHOP_DESCRIPTION","Saat 'Aktif', penawaran yang ditampilkan di Toko menjadi lebih relevan."
"TID_WL_COLUMN_POSITION","Posisi"
"TID_WL_COLUMN_CLAN_NAME","Klan"
"TID_WL_COLUMN_WINS","Menang"
"TID_WL_COLUMN_STARS","Bintang"
"TID_WL_COLUMN_DETAILS","Detail"
"TID_WL_SEASON_NAME","Musim Liga Perang <month> <year>"
"TID_WL_CURRENT_ROUND","Ronde Saat Ini: <x>/<y>"
"TID_WL_SEASON_ENDED","Musim Berakhir"
"TID_SETTINGS_TROOP_REQUEST","Hanya Tampilkan Permintaan Bantuan Relevan"
"TID_SETTINGS_TROOP_REQUEST_HELP","Saat 'Aktif', kamu hanya akan melihat permintaan bantuan yang bisa kamu sumbang."
"TID_WL_DAY_TITLE","Ronde <x>"
"TID_WL_OTHER_PLAYER_EDITING_ROSTER","Anggota Klan lain sedang mengedit daftar peserta Perang."
"TID_WL_CANNOT_EDIT_ROSTER","Tidak dapat mengedit daftar peserta Perang sekarang."
"TID_WL_FAILED_TO_EDIT_ROSTER","Gagal menyimpan perubahan pada daftar peserta Perang."
"TID_BUILDING_GOBLIN_CASTLE","Kastel Goblin"
"TID_BUILDING_DRAGON_CAVE","Gua Firasat"
"TID_DECORATION_SWORD_IN_STONE","Patung Juara"
"TID_WL_BREAK_DAY","Ronde Penentu"
"TID_WL_UPCOMING_WAR_TITLE","Perang Mendatang"
"TID_BOOSTER_FREE_BUILDING_UPGRADE","Palu Konstruksi"
"TID_BOOSTER_FREE_BUILDING_UPGRADE_INFO","Satu ayunan dari palu sihir ini akan langsung meningkatkan bangunan mana saja ke level berikutnya. Harus ada tukang yang siap bekerja. Berfungsi di Desa Asal dan Basis Tukang!"
"TID_BOOSTER_FREE_HERO_UPGRADE","Palu Pahlawan"
"TID_BOOSTER_FREE_HERO_UPGRADE_INFO","Satu ayunan dari palu sihir ini akan meningkatkan Pahlawan atau Hewan mana saja ke level berikutnya dengan seketika. Berfungsi di Desa Asal dan Basis Tukang!"
"TID_BOOSTER_FREE_TROOP_UPGRADE","Palu Pertarungan"
"TID_BOOSTER_FREE_TROOP_UPGRADE_INFO","Satu ayunan dari palu sihir ini akan meningkatkan peleton mana saja ke level berikutnya dengan seketika. Berfungsi di Desa Asal dan Basis Tukang!"
"TID_BOOSTER_FREE_SPELL_UPGRADE","Palu Mantra"
"TID_BOOSTER_FREE_SPELL_UPGRADE_INFO","Satu ayunan dari palu sihir ini akan meningkatkan mantra mana saja ke level berikutnya dengan seketika. Hanya berfungsi di Desa Asal!"
"TID_SHOP_CATEGORY_OFFERS","Penawaran Spesial"
"TID_SHOP_CATEGORY_PRIZES","Toko Liga"
"TID_SHOP_CATEGORY_BUILD","Bangunan & Jebakan"
"TID_SHOP_CATEGORY_TRAPS","Jebakan"
"TID_SELECT_TROOP_OR_SPELL","Pilih unit atau mantra untuk dikerahkan"
"TID_WL_ROUND_INFO_BUTTON","Info Perang"
"TID_SHOP_CATEGORY_FLAGS","Bendera"
"TID_MEDALS","Medali Liga"
"TID_WL_BREAK_DAY_INFO","Setiap klan di grupmu memiliki satu hari libur di musim ini. Hari ini adalah giliranmu untuk beristirahat!"
"TID_CHARACTER_SKELETON_BARREL","Tong Jerangkong"
"TID_CHARACTER_INFO_SKELETON_BARREL","Apakah itu burung? Apakah itu pesawat? Bukan, itu hanya Harry, Larry, Terry, dan selusin teman. Mereka melesat menyerbu bangunan terdekat dalam Tong Jerangkong!"
"TID_WL_BUTTON_CHANGE_MEMBERS","Ganti Anggota"
"TID_WL_WAR_TITLE","Perang <x>"
"TID_WL_WAR_INDICATOR_SHORT","Perang <x>/<y>"
"TID_LEAGUE_EXACT_SIZE","Pilih <num> peserta untuk Perang"
"TID_POPUP_BOOSTER_INSTANT_UPGRADE_TITLE","Tingkatkan sekarang!"
"TID_POPUP_BOOSTER_INSTANT_UPGRADE","Gunakan <booster> untuk meningkatkan <item> dengan seketika?"
"TID_TRAP_TORNADO","Jebakan Tornado"
"TID_TRAP_TORNADO_INFO","Angin dan batu memang bisa meremukkan tulang, tapi jebakan ini juga akan menahan lajumu. Cukup letakkan salah satu jebakan ini dan pusaran angin yang dikerahkannya akan menarik peleton lawan dan menahan serangan mereka."
"TID_ACHIEVEMENT_NPC_STARS_MORE_TITLE","Panggil Goblin yang lain!"
"TID_CLANGAMES_TASK_DESTROY_MV_BUILDINGS","Penghancuran Bangunan"
"TID_CLANGAMES_TASK_DESTROY_BB_BUILDINGS","Bangunan Boom Boom"
"TID_CLANGAMES_TASK_DESTROY_MV_WALLS","Pelibas Tembok"
"TID_CLANGAMES_TASK_DESTROY_BB_WALLS","Libas Tuntas Tembok"
"TID_CLANGAMES_TASK_SPEEDY_STARS_BB","Bintang Kejutan"
"TID_CLANGAMES_TASK_SPEEDY_STARS_MV","Bintang Cepat"
"TID_CLANGAMES_TASK_INFO_DESTROY_MV_BUILDINGS","Hancurkan <num>x Bangunan dalam Pertempuran Multipemain."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_BUILDINGS","Hancurkan <num> Bangunan di Pertempuran Tukang."
"TID_CLANGAMES_TASK_INFO_DESTROY_MV_WALLS","Hancurkan <num>x bagian Tembok dalam Pertempuran Multipemain."
"TID_CLANGAMES_TASK_INFO_DESTROY_BB_WALLS","Hancurkan <num> bagian Tembok di Pertempuran Tukang."
"TID_CLANGAMES_TASK_INFO_SPEEDY_STARS_BB","Raih <num> Bintang dari Pertempuran Tukang. Hanya Bintang yang diraih dalam <num2> detik pertama yang akan dihitung."
"TID_CLANGAMES_TASK_INFO_SPEEDY_STARS_MV","Kumpulkan <num>x Bintang dari Pertempuran Multipemain. Hanya Bintang yang didapatkan pada <num2> detik pertama yang akan dihitung."
"TID_WL_LEAGUE_RESULT","Hasil Musim"
"TID_WL_COLUMN_LOSSES","Kalah"
"TID_WL_COLUMN_DRAWS","Seri"
"TID_POPUP_GIFT_RECEIVED_TITLE","Sumber Daya Bonus"
"TID_POPUP_GIFT_RECEIVED_TEXT","Kamu berhasil menukarkan kode promo untuk sumber daya bonus. Lihat kotak surat dalam game untuk detail selengkapnya!"
"TID_POPUP_GIFT_RECEIVED_BUTTON","Oke"
"TID_WL_TAB_CLAN_MEMBERS","Klan"
"TID_WL_TAB_SEASON_SUMMARY","Hasil Musim"
"TID_WL_TAB_SELECT_BONUSES","Pilih Bonus"
"TID_STREAM_EVENT_STARTED_WAR_LEAGUE","memulai pencarian Liga Perang Klan"
"TID_STREAM_EVENT_CANCELLED_WAR_LEAGUE","membatalkan pencarian Liga Perang Klan"
"TID_WL_COLUMN_PLAYER_NAME","Nama"
"TID_WL_COLUMN_WARS","Perang"
"TID_WL_COLUMN_DESTRUCTION","% Destruksi"
"TID_WL_COLUMN_ATTACKS","Serangan"
"TID_WL_RESULT_PROMOTED","Klanmu dipromosikan ke"
"TID_WL_RESULT_STAYED","Klanmu tetap di"
"TID_WL_RESULT_DEMOTED","Klanmu diturunkan ke"
"TID_WL_PERSONAL_REWARDS","Kamu mendapat hadiah"
"TID_WL_BUTTON_SEND_BONUSES","Beri Bonus"
"TID_WL_BONUSES_FAILED_NO_RIGHTS","Hanya Pemimpin atau Wakil Pemimpin yang dapat memberikan bonus!"
"TID_GIFT_RECEIVED_INBOX_TEXT","Kamu berhasil menukarkan kode promo untuk sumber daya bonus. Sumber daya yang ada di kiri telah ditambahkan ke inventarismu."
"TID_TRAP_SHRINK_SP","Jebakan Susut Goblin"
"TID_TRAP_FREEZE_SP","Jebakan Pembeku Goblin"
"TID_WL_INFO_SIGNUP_TITLE","Liga Perang"
"TID_WL_INFO_SIGNUP_TAB0_HEADER","Ikhtisar"
"TID_WL_INFO_SIGNUP_TAB1_HEADER","Partisipasi"
"TID_WL_INFO_SIGNUP_TAB2_HEADER","Hadiah"
"TID_WL_INFO_SIGNUP_TAB0_TEXT","<cFCE27F>Apa itu Liga Perang Klan?</c>\n\nLiga Perang Klan adalah kontes tertinggi antar klan. Ini adalah liga bulanan yang mempertemukan klanmu dengan tujuh klan lain untuk mencari tahu siapa yang terbaik. Kamu akan menghadapi tujuh klan lain dalam tujuh perang selama tujuh hari. Klan yang berhasil mendapatkan bintang paling banyak akan dipromosikan ke liga yang lebih tinggi sedangkan klan yang lain akan tetap di tingkat liga itu atau bahkan diturunkan ke liga yang lebih rendah. Bulan berikutnya, kamu akan melanjutkan progresmu. Semakin tinggi Liganya, semakin besar hadiah dan kejayaan yang bisa kamu rengkuh. Naik terus bersama Klanmu dan pada saatnya kamu bisa menjadi yang terbaik di dunia!"
"TID_WL_SELECT_BONUS","Pilih"
"TID_WL_MUST_SELECT_ALL_BONUSES","Pilih lebih banyak anggota, belum semua bonus ditetapkan!"
"TID_WL_ALL_BONUSES_ALLOCATED","Semua bonus sudah ditetapkan, hapus anggota lain."
"TID_PROMOTED_TO_TEXT","Dipromosikan ke"
"TID_STAYS_AT_TEXT","Tetap di"
"TID_DEMOTED_TO_TEXT","Diturunkan ke"
"TID_NOT_ENOUGH_SPACE_IN_TREASURY","Balai Kota milikmu tidak punya cukup ruang untuk <booster>."
"TID_WL_SEARCHING_FOR_OPPONENTS","Mencari klan lawan ..."
"TID_WL_PARTICIPANTS_HEADER","Peserta Liga:"
"TID_WL_STARTWAR_INFO_LEADER","Bertempurlah dalam grup yang terdiri dari <size> Klan untuk mencari tahu siapa yang terkuat. Raih kejayaan, rampasan bonus, XP Klan, dan Medali Liga!\n\nKlanmu siap? Gabung segera ke Liga!\nPendaftaran Berakhir:<time>"
"TID_WL_STARTWAR_INFO_CLANMEMBER","Bertempurlah dalam grup yang terdiri dari <size> Klan untuk mencari tahu siapa yang terkuat. Raih kejayaan, rampasan bonus, XP Klan, dan Medali Liga!\n\n\nSiap untuk mulai? Minta pimpinan klan untuk gabung ke Liga!\nPendaftaran Berakhir:<time>"
"TID_WL_NORMAL_WAR_AVAILABLE_TEXT","Perlu minimal 15 anggota klan. Perang Klan reguler akan tersedia saat Pendaftaran Liga berakhir bagi klan yang tidak berpartisipasi."
"TID_ACHIEVEMENT_DRAGON_SLAYER_TITLE","Pembunuh Naga"
"TID_ACHIEVEMENT_DRAGON_SLAYER","Tumbangkan Naga Raksasa di Peta Kampanye"
"TID_BUY_PRIZE_SHOP_ITEM_HEADER","Beli <item>?"
"TID_BUY_PRIZE_SHOP_ITEM_TEXT","Yakin ingin membeli <item>?"
"TID_PRIZE_SHOP_ITEM_PURCHASED_INVENTORY","<item> ditambahkan ke inventaris"
"TID_PRIZE_SHOP_ITEM_PURCHASED_TREASURY","<item> ditambahkan ke Balai Kota"
"TID_PRIZE_SHOP_ITEM_PURCHASED_RESOURCE","<count><resource> ditambahkan"
"TID_WL_INFO_SIGNUP_TAB1_TEXT","<cFCE27F>Bagaimana cara agar Klanku bisa berpartisipasi?</c>\n\nPemimpin dan Wakil Pemimpin bisa mendaftarkan Klan selama periode pendaftaran. Untuk partisipasi pertama, penempatan liga akan berdasar pada kekuatan 15 anggota terkuat. Setelah tujuh Klan lain di tingkat liga yang sama telah ditemukan, persiapan untuk ronde pertama akan segera dimulai!<cFCE27F>Klanku tidak terlalu kuat. Apakah sebaiknya berpartisipasi?\n\n</c>\n\nYa! Asal memiliki setidaknya 15 anggota, sebaiknya ikut saja. Hadiah yang besar masih bisa diperoleh meskipun tidak dipromosikan ke liga yang lebih tinggi!"
"TID_WL_INFO_SIGNUP_TAB2_TEXT","<cFCE27F>Apa yang didapatkan dari Liga Perang Klan?</c>\n\nKejayaan tentunya! Namun juga ada hadiah eksklusif yang hanya bisa didapatkan dari berpartisipasi dalam Liga Perang Klan! Meraih bintang selama minggu pertempuran akan memberikan hadiah Medali Liga. Semakin tinggi tingkat liga, semakin banyak Medali Liga yang bisa diperoleh. Medali Liga hasil kerja kerasmu bisa ditukarkan dengan Barang Sihir langka dan hadiah unik lainnya di Toko.\n\n<cFCE27F>Apakah ada cara lain untuk mendapatkan Medali Liga?</c>\n\nPimpinan Klan bisa membagikan Medali bonus dalam jumlah terbatas ke siapa saja yang berpartisipasi, bahkan jika mereka tidak ikut bertempur! Bonus yang didapatkan akan semakin besar di tingkat liga yang lebih tinggi, dengan tiap kemenangan memberikan satu bonus ekstra!"
"TID_WL_INFO_LIVE_TAB0_HEADER","Minggu Pertempuran"
"TID_WL_INFO_LIVE_TAB1_HEADER","Skor dan Papan Peringkat"
"TID_WL_INFO_LIVE_TAB2_HEADER","Hasil dan Hadiah"
"TID_WL_INFO_LIVE_TAB0_TEXT","<cFCE27F>Apa itu Minggu Pertempuran? </c>\n\nDi setiap minggu pertempuran, klanmu akan dipertemukan dengan tujuh klan lain di level liga yang sama. Selama tujuh hari, klan akan bertempur satu sama lain untuk mencari tahu siapa yang terkuat dalam grup! Klan yang unggul akan dipromosikan ke liga yang lebih tinggi, sedangkan klan yang kurang beruntung akan diturunkan ke tingkat yang lebih rendah.\n\nSaat minggu pertempuran dimulai, Klan akan memasuki periode persiapan untuk hari pertama perang. Selama hari persiapan, kamu bisa memilih peserta dari semua yang mendaftar untuk perang berikutnya. Setelah lewat 24 jam, hari pertama perang akan dimulai. Hari persiapan kedua juga akan dimulai dalam waktu yang sama!"
"TID_WL_INFO_LIVE_TAB1_TEXT","<cFCE27F>Bagaimana cara kalkulasi papan peringkat?</c>\n\nPeringkat Klanmu di antara 7 Klan lain dalam Grup Liga dapat dilihat di Papan Peringkat. Papan Peringkat menunjukkan status performa Klan selama Minggu Pertempuran dan ini dihitung berdasarkan jumlah Bintang yang diraih. Klan dapat meraih 10 Bintang tambahan untuk tiap perang yang dimenangkan. Semakin banyak Bintang yang diraih, semakin tinggi peringkat Klan!"
"TID_WL_INFO_LIVE_TAB2_TEXT","Batas hadiah akan ditentukan oleh level liga klan serta posisi di akhir musim. Kamu mendapatkan setidaknya 20% dari hadiah serta 10% lagi dari tiap bintang yang didapatkan. Kamu akan mendapatkan hadiah utuh jika meraih 8 bintang atau lebih."
"TID_WL_INFO_LIVE_TITLE","Minggu Pertempuran Liga Perang"
"TID_EFFECT_TIME","Durasi efek: <number> Detik"
"TID_VALUE","UNTUNG!"
"TID_BOOSTER_CLOCKTOWER","Ramuan Menara Jam"
"TID_BOOSTER_CLOCKTOWER_INFO","Eliksir kental yang dibuat dari bubuk gerigi sihir mengaktifkan pelaju Menara Jam selama <time>. Juga berfungsi di Basis Tukang."
"TID_EVENT_TITLE_6TH_ANNIVERSARY_PACK","Paket Ulang Tahun ke-6"
"TID_LOCAL_NOTIFICATION_EVENT_6TH_ANNVERSARY_PACK","Chief, Paket Ulang Tahun ke-6 sudah hadir! Lihat sekarang!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_RUNES_INFO_9999","• <booster1>x Kitab Pahlawan - menyelesaikan peningkatan pahlawan yang sedang berlangsung dengan seketika\n• <booster2>x Kitab Konstruksi - menyelesaikan peningkatan bangunan yang sedang berlangsung dengan seketika\n• <booster3>x Rune Emas - memenuhi Penyimpanan Emas milikmu\n• <booster4>x Rune Eliksir Hitam - memenuhi Penyimpanan Eliksir Hitam milikmu\n\n• Tanpa batas penyimpanan!\n• Penawaran ini dapat dibeli 2 kali!\n\nPaket Ulang Tahun hanya tersedia untuk waktu terbatas. Dapatkan sekarang juga!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_RUNES_INFO_4999","• <booster1>x Kitab Pahlawan - menyelesaikan peningkatan pahlawan yang sedang berlangsung dengan seketika\n• <booster2>x Kitab Konstruksi - menyelesaikan peningkatan bangunan yang sedang berlangsung dengan dengan seketika\n• <booster3>x Rune Emas - memenuhi Penyimpanan Emas milikmu\n• <booster4>x Rune Eliksir Hitam - memenuhi Penyimpanan Eliksir Hitam milikmu\n\n• Tanpa batas penyimpanan!\n• Penawaran ini dapat dibeli 4 kali!\n\nPaket Ulang Tahun hanya tersedia untuk waktu terbatas. Dapatkan sekarang juga!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOK_AND_RUNES_INFO_1999","• <booster1>x Rune Emas - memenuhi Penyimpanan Emas milikmu\n• <booster2>x Rune Eliksir Hitam - memenuhi Penyimpanan Eliksir Hitam milikmu\n• <booster3>x Kitab Konstruksi - menyelesaikan peningkatan bangunan yang sedang berlangsung dengan seketika\n\n• Tanpa batas penyimpanan!\n• Penawaran ini dapat dibeli 10 kali!\n\nPaket Ulang Tahun hanya tersedia untuk waktu terbatas. Dapatkan sekarang juga!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOK_AND_GOLD_INFO_999","• <res0> Emas\n• <booster1>x Kitab Konstruksi - menyelesaikan peningkatan bangunan yang sedang berlangsung dengan seketika\n\n• Tanpa batas penyimpanan!\n• Penawaran ini dapat dibeli 20 kali!\n\nPaket Ulang Tahun hanya tersedia untuk waktu terbatas. Dapatkan sekarang juga!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_ALLRUNES_INFO_9999","• <booster1>x Cincin Tembok - meningkatkan tembok dengan seketika (tembok dengan level tinggi mungkin memerlukan beberapa cincin untuk ditingkatkan)\n• <booster2>x Rune Eliksir - memenuhi Penyimpanan Eliksir milikmu\n• <booster3>x Rune Emas - memenuhi Penyimpanan Emas milikmu\n• <booster4>x Rune Eliksir Hitam - memenuhi Penyimpanan Eliksir Hitam milikmu\n\n• Tanpa batas penyimpanan!\n• Penawaran ini dapat dibeli 2 kali!\n\nPaket Ulang Tahun hanya tersedia untuk waktu terbatas. Dapatkan sekarang juga!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_RING_AND_ALLRUNES_INFO_4999","• <booster1>x Cincin Tembok - meningkatkan tembok dengan seketika (tembok dengan level tinggi mungkin memerlukan beberapa cincin untuk ditingkatkan)\n• <booster2>x Rune Eliksir - memenuhi Penyimpanan Eliksir milikmu\n• <booster3>x Rune Emas - memenuhi Penyimpanan Emas milikmu\n• <booster4>x Rune Eliksir Hitam - memenuhi Penyimpanan Eliksir Hitam milikmu\n\n• Tanpa batas penyimpanan!\n• Penawaran ini dapat dibeli 4 kali!\n\nPaket Ulang Tahun hanya tersedia untuk waktu terbatas. Dapatkan sekarang juga!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_RING_AND_GOLD_ELIXIR_INFO_1999","• <res0> Emas\n•<res1> Eliksir\n• <booster1>x Cincin Tembok - meningkatkan tembok dengan seketika (tembok dengan level tinggi mungkin memerlukan beberapa cincin untuk ditingkatkan)\n\n• Tanpa batas penyimpanan!\n• Penawaran ini dapat dibeli 10 kali!\n\nPaket Ulang Tahun hanya tersedia untuk waktu terbatas. Dapatkan sekarang juga!"
"TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOK_AND_GOLD_ELIXIR_INFO_999","• <res0> Emas\n•<res1> Eliksir\n• <booster1>x Kitab Konstruksi - menyelesaikan peningkatan bangunan yang sedang berlangsung dengan seketika\n\n• Tanpa batas penyimpanan!\n• Penawaran ini dapat dibeli 20 kali!\n\nPaket Ulang Tahun hanya tersedia untuk waktu terbatas. Dapatkan sekarang juga!"
