"Name","ParticleCount","EmissionTime","MinLife","MaxLife","MinHorizAngle","MaxHorizAngle","MinVertAngle","MaxVertAngle","MinSpeed","MaxSpeed","StartX","StartY","StartZ","TargetedEndZ","Gravity","OrientToMovement","OrientToParentType","BounceFromGround","IsIsoParticle","IsoLayer","ParticleSwf","ParticleExportName","AdditiveBlend","Inertia","Slowdown","StartScale","EndScale","MinRotate","MaxRotate","ParticleFadeOutTime","ScaleTimeline","FadeInTime","FadeOutTime","StartAngleMin","StartAngleMax","ScaleRandomMin","ScaleRandomMax","Alpha","OrientToParent","StartRadiusMin","StartRadiusMax","StartRadius"
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceGolem Ice crystal_lvl2_DEF",12,800,400,2750,0,360,0,0,1,1500,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","blue_crystal1","true",1500,0,33,100,0,0,250,"false",0,0,0,0,100,100,100,,300,300,
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceGolem Ice crystal_lvl3",12,800,800,6000,0,360,0,0,1,1500,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","blue_crystal1","true",1500,0,33,100,0,0,250,"false",0,0,0,0,100,100,100,,300,300,
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceGolem Ice crystal_lvl3_DEF",12,800,400,3000,0,360,0,0,1,1500,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","blue_crystal1","true",1500,0,33,100,0,0,250,"false",0,0,0,0,100,100,100,,300,300,
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceGolem Ice crystal_lvl4",12,800,800,6750,0,360,0,0,1,1500,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","blue_crystal1","true",1500,0,33,100,0,0,250,"false",0,0,0,0,100,100,100,,300,300,
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceGolem Ice crystal_lvl4_DEF",12,800,400,3250,0,360,0,0,1,1500,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","blue_crystal1","true",1500,0,33,100,0,0,250,"false",0,0,0,0,100,100,100,,300,300,
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceGolem Ice crystal_lvl5",12,800,800,7500,0,360,0,0,1,1500,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","blue_crystal1","true",1500,0,33,100,0,0,250,"false",0,0,0,0,100,100,100,,300,300,
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceGolem Ice crystal_lvl5_DEF",12,800,400,3500,0,360,0,0,1,1500,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","blue_crystal1","true",1500,0,33,100,0,0,250,"false",0,0,0,0,100,100,100,,300,300,
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceGolem Ice crystal_lvl6",12,800,800,8250,0,360,0,0,1,1500,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","blue_crystal1","true",1500,0,33,100,0,0,250,"false",0,0,0,0,100,100,100,,300,300,
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceGolem Ice crystal_lvl6_DEF",12,800,400,3750,0,360,0,0,1,1500,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","blue_crystal1","true",1500,0,33,100,0,0,250,"false",0,0,0,0,100,100,100,,300,300,
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceGolem Ice crystal_lvl7",12,800,800,8750,0,360,0,0,1,1500,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","blue_crystal1","true",1500,0,33,100,0,0,250,"false",0,0,0,0,100,100,100,,300,300,
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceGolem Ice crystal_lvl7_DEF",12,800,400,4050,0,360,0,0,1,1500,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","blue_crystal1","true",1500,0,33,100,0,0,250,"false",0,0,0,0,100,100,100,,300,300,
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceWizard_Freeze1_lvl1",3,50,500,1000,0,360,0,0,5,1000,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","frost_star_1","true",1000,0,80,100,0,0,600,"true",0,0,0,0,100,100,100,,20,20,
,,,,,,,,,,,,,,,,,,,,,,"frost_star_2","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"frost_star_3","true",,,,,,,,,,,,,,,,,,,
"IceWizard_Freeze_dots1_lvl1",10,50,500,900,0,360,33,75,330,55,0,0,-10,0,50,"false","Disabled","false","false","Object","sc/buildings.sc","freeze_dotflake1","true",25,0,25,8,-45,45,2000,"false",0,0,0,0,100,100,100,,100,100,
,,,,,,,,,,,,,,,,,,,,,,"freeze_dotflake_anim2","false",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"freeze_dotflake_anim3","true",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"frost_crystal2","true",,,,,,,,,,,,,,,,,,,
"IceWizard_Freeze_glow_blue_lvl1",1,1,200,300,0,0,0,0,0,0,0,0,40,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","freeze_blue_glow","false",0,0,1500,100,0,0,500,"false",0,0,0,0,100,100,100,,0,0,
"Inferno Fire",2,1,800,800,0,90,-20,-20,0,0,0,0,0,0,0,"false","HorizontalAngle","false","false","Object","sc/buildings.sc","fireball3b","true",0,0,20,20,150,300,50,"true",0,0,0,0,100,100,100,,0,0,
"InfernoDragonBeam_1",1,999999,999999,999999,0,360,90,90,1,1,0,0,0,50,0,"false","Disabled","false","false","Object","sc/buildings.sc","dbeam_1_light","false",0,0,100,100,0,0,64,"false",128,128,0,0,100,100,100,,0,0,
"InfernoDragonBeam_2",1,999999,999999,999999,0,360,90,90,1,1,0,0,0,50,0,"false","Disabled","false","false","Object","sc/buildings.sc","dbeam_2_light","false",0,0,100,100,0,0,64,"false",128,128,0,0,100,100,100,,0,0,
"InfernoDragonBeam_3",1,999999,999999,999999,0,360,90,90,1,1,0,0,0,50,0,"false","Disabled","false","false","Object","sc/buildings.sc","dbeam_3_light","false",0,0,100,100,0,0,64,"false",128,128,0,0,100,100,100,,0,0,
"invisibility_bottleDrop",1,1,800,800,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","invisibility_bottleDrop","false",0,0,100,100,0,0,0,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl1_ring",1,1,3750,3750,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,155,160,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl1_ring2",1,1,3750,3750,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,155,155,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl1_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,20,170,0,0,400,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl1_ring4",18,3750,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,160,175,0,0,4250,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl1_ring_lightrays",200,3750,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"false","Disabled","false","false","Object","sc/buildings.sc","InvisibilitySpell_lightbeam","true",200,0,30,200,0,0,550,"true",0,0,0,0,100,100,100,,275,275,
"invisibility_lvl2_ring",1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,155,160,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl2_ring2",1,1,4000,4000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,155,155,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl2_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,20,170,0,0,400,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl2_ring4",18,4000,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,160,175,0,0,4500,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl2_ring_lightrays",200,4000,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"false","Disabled","false","false","Object","sc/buildings.sc","InvisibilitySpell_lightbeam","true",200,0,30,200,0,0,550,"true",0,0,0,0,100,100,100,,275,275,
"invisibility_lvl3_ring",1,1,4250,4250,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,155,160,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl3_ring2",1,1,4250,4250,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,155,155,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl3_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,20,170,0,0,400,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl3_ring4",18,4250,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,160,175,0,0,4750,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl3_ring_lightrays",200,4250,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"false","Disabled","false","false","Object","sc/buildings.sc","InvisibilitySpell_lightbeam","true",200,0,30,200,0,0,550,"true",0,0,0,0,100,100,100,,275,275,
"invisibility_lvl4_ring",1,1,4500,4500,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,155,160,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl4_ring2",1,1,4500,4500,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,155,155,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl4_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,20,170,0,0,400,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl4_ring4",18,4500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,160,175,0,0,5000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl4_ring_lightrays",200,4500,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"false","Disabled","false","false","Object","sc/buildings.sc","InvisibilitySpell_lightbeam","true",200,0,30,200,0,0,550,"true",0,0,0,0,100,100,100,,275,275,
"invisibility_lvl5_ring",1,1,4750,4750,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,155,160,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl5_ring2",1,1,4750,4750,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,155,155,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl5_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,20,170,0,0,400,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl5_ring4",18,4500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,160,175,0,0,5000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl5_ring_lightrays",200,4500,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"false","Disabled","false","false","Object","sc/buildings.sc","InvisibilitySpell_lightbeam","true",200,0,30,200,0,0,550,"true",0,0,0,0,100,100,100,,275,275,
"invisibility_lvl6_ring",1,1,5000,5000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,155,160,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl6_ring2",1,1,5000,5000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,155,155,0,0,1000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl6_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_2","true",0,0,20,170,0,0,400,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl6_ring4",18,4500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","spell_range_marker_invisibility","true",0,0,160,175,0,0,5000,"true",0,0,0,0,100,100,100,,0,0,
"invisibility_lvl6_ring_lightrays",200,4500,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"false","Disabled","false","false","Object","sc/buildings.sc","InvisibilitySpell_lightbeam","true",200,0,30,200,0,0,550,"true",0,0,0,0,100,100,100,,275,275,
"invisibility_triangle",1,1,5000,5000,0,0,0,0,0,0,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","invis_triangle","true",0,0,119,119,0,0,1700,"true",0,0,0,0,100,100,45,,200,200,
"InvisibilitySTRedCircle",1,1,5000,5000,0,0,0,0,0,0,0,0,3,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","cannon_range_marker","false",0,0,50,50,0,0,1000,"true",0,0,0,0,100,100,50,,0,0,
"IsoTestFX",10,0,1500,1500,0,360,45,60,300,600,0,0,0,0,2000,"false","Disabled","true","false","Object","sc/buildings.sc","cubeparticle_small","false",0,0,500,100,0,0,200,"true",0,0,0,0,100,100,100,,33,33,
"javelin_hit",1,1,250,270,0,360,0,0,1,1,0,0,50,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","Hit","false",0,0,55,290,-10,10,90,"true",0,0,-180,180,100,100,100,,10,10,
"javelin_hit_sharp",1,1,200,220,0,360,0,0,1,1,0,0,50,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","javelin_hit_point","false",0,0,20,20,-10,10,120,"true",0,0,-180,180,100,100,100,,6,6,
"javelin_hit_slash",1,1,220,220,0,360,0,0,1,1,0,0,0,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","javelin_hit_sharp","false",0,0,36,290,-10,10,110,"true",0,0,-360,360,100,100,100,,24,24,
"javelin_trail_glow",1,1,370,370,0,0,0,0,0,0,0,0,10,0,0,"false","Disabled","false","false","Object","sc/buildings.sc","shield_trail_glow","false",0,0,50,30,0,0,190,"false",0,0,0,0,100,100,45,,0,0,
"jolly_bk_sparkle",6,600,600,900,0,360,0,0,40,70,0,0,80,0,0,"false","Disabled","true","false","Object","sc/hero_bk_jolly_dl_opt.sc","jolly_sparkle1","true",2,0,160,80,0,0,600,"true",0,0,-12,12,80,120,100,,130,130,
"jolly_gw_sparkle",6,600,600,900,0,360,0,0,40,70,0,0,80,0,0,"false","Disabled","true","false","Object","sc/hero_gw_jolly_dl_opt.sc","jolly_sparkle1","true",2,0,160,80,0,0,600,"true",0,0,-12,12,80,120,100,,130,130,
"jump_balls10_lvl1",20,20500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls10_lvl2",40,40500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls10_lvl3",60,60500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls10_lvl4",80,80500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls11_lvl1",20,20500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls11_lvl2",40,40500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls11_lvl3",60,60500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls11_lvl4",80,80500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls2_lvl1",20,20500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls2_lvl2",40,40500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls2_lvl3",60,60500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls2_lvl4",80,80500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls2_lvl5",80,100500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls3_lvl1",20,20500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls3_lvl2",40,40500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls3_lvl3",60,60500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls3_lvl4",80,80500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls3_lvl5",80,100500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls4_lvl1",20,20500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls4_lvl2",40,40500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls4_lvl3",60,60500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls4_lvl4",80,80500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls4_lvl5",80,100500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls5_lvl1",20,20500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls5_lvl2",40,40500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls5_lvl3",60,60500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls5_lvl4",80,80500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls5_lvl5",80,100500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls6_lvl1",20,20500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls6_lvl2",40,40500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls6_lvl3",60,60500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls6_lvl4",80,80500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls6_lvl5",80,100500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls7_lvl1",20,20500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls7_lvl2",40,40500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls7_lvl3",60,60500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls7_lvl4",80,80500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls8_lvl1",20,20500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls8_lvl2",40,40500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls8_lvl3",60,60500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls8_lvl4",80,80500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls9_lvl1",20,20500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls9_lvl2",40,40500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
"jump_balls9_lvl3",60,60500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"false","HorizontalAngle","true","false","Object","sc/buildings.sc","fireball3b","true",5,0,8,8,0,0,1500,"true",0,0,0,0,100,100,100,,4000,4000,
