"Barbarian",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String",
,"walk",,,,"sc3d/royalchampion_jungle_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/royalchampion_jungle_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/royalchampion_jungle_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/royalchampion_jungle_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/royalchampion_jungle_attack1_dl_opt.glb",8,"FALSE",,,,50,,"TRUE",,,,,
,"celebrate",,,,"sc3d/royalchampion_jungle_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/royalchampion_jungle_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,,"sc3d/royalchampion_jungle_idle1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,70,"sc3d/royalchampion_jungle_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"jump",,,,"sc3d/royalchampion_jungle_jump1_dl_opt.glb",,"FALSE",,,,50,,,,,,,
,"ability",,,,"sc3d/royalchampion_jungle_ability1_dl_opt.glb",28,"FALSE",,,,50,,"TRUE","shieldGeo",28,,,
"Butterfly",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"butterfly_pekka1","TRUE","TRUE","sc/chr_pekka.sc",120,,,,,,,,,
,"idle","TRUE",,,"butterfly_pekka1","TRUE","TRUE","sc/chr_pekka.sc",120,,,,,,,,,
"BarbarianKingSavageSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame","Effect","EffectFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String","int","String","int",,
,"walk",,,10,"sc3d/barbking_savage_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_savage_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_savage_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_savage_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/barbking_savage_attack1_dl_opt.glb",24,"FALSE",,,,50,"TRUE",,,,,,
,,,,,"sc3d/barbking_savage_attack2_dl_opt.glb",24,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_savage_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/barbking_savage_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"wardrobe",,,100,"sc3d/barbking_savage_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"menu",,,,"sc3d/barbking_savage_idle1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"GrandWardenJungleSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,,
,"walk",,,10,"sc3d/grandwarden_jungle_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/grandwarden_jungle_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/grandwarden_jungle_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_jungle_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"attack",,,,"sc3d/grandwarden_jungle_attack1_dl_opt.glb",24,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/grandwarden_jungle_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/grandwarden_jungle_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,,"sc3d/grandwarden_jungle_idle1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,150,"sc3d/grandwarden_jungle_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"GrandWardenFlyJungleSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast",,,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,,
,"walk",,,10,"sc3d/grandwarden_jungle_fly_walk1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
,"idle",,,,"sc3d/grandwarden_jungle_fly_idle1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
,"sleep",,,,"sc3d/grandwarden_jungle_sleep1_dl_opt.glb",,"TRUE",,,,0,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_jungle_sleep1_dl_opt.glb",,"TRUE",,,,0,,,,,,,
,"attack",,,,"sc3d/grandwarden_jungle_fly_attack1_dl_opt.glb",24,"FALSE",,,,30,,,,,,,
,"celebrate",,,,"sc3d/grandwarden_jungle_fly_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,30,,,,,,,
,"die",,,,"sc3d/grandwarden_jungle_fly_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",30,,,,,,,
,"menu",,,150,"sc3d/grandwarden_jungle_menu1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
,"wardrobe",,,150,"sc3d/grandwarden_jungle_menu1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
"SkeletonPlane_lvl1",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"Skeleton_Plane1_fly1","TRUE","TRUE","sc/chr_dragon_rider.sc",,,,,,,,,,
,"idle","TRUE",,,"Skeleton_Plane1_fly1","TRUE","TRUE","sc/chr_dragon_rider.sc",,,,,,,,,,
,"attack","TRUE",,10,"Skeleton_Plane1_attack1","TRUE","FALSE","sc/chr_dragon_rider.sc",,,,,,,,,,
,"celebrate","TRUE",,,"Skeleton_Plane1_cheer1","TRUE","TRUE","sc/chr_dragon_rider.sc",,,,,,,,,,
,"die","TRUE",,,"Skeleton_Plane1_death1","FALSE","FALSE","sc/chr_dragon_rider.sc",,,,,,,,,,
"SkeletonPlane_lvl2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"Skeleton_Plane2_fly1","TRUE","TRUE","sc/chr_dragon_rider.sc",,,,,,,,,,
,"idle","TRUE",,,"Skeleton_Plane2_fly1","TRUE","TRUE","sc/chr_dragon_rider.sc",,,,,,,,,,
,"attack","TRUE",,10,"Skeleton_Plane2_attack1","TRUE","FALSE","sc/chr_dragon_rider.sc",,,,,,,,,,
,"celebrate","TRUE",,,"Skeleton_Plane2_cheer1","TRUE","TRUE","sc/chr_dragon_rider.sc",,,,,,,,,,
,"die","TRUE",,,"Skeleton_Plane2_death1","FALSE","FALSE","sc/chr_dragon_rider.sc",,,,,,,,,,
"SkeletonPlane_lvl3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"Skeleton_Plane3_fly1","TRUE","TRUE","sc/chr_dragon_rider.sc",,,,,,,,,,
,"idle","TRUE",,,"Skeleton_Plane3_fly1","TRUE","TRUE","sc/chr_dragon_rider.sc",,,,,,,,,,
,"attack","TRUE",,10,"Skeleton_Plane3_attack1","TRUE","FALSE","sc/chr_dragon_rider.sc",,,,,,,,,,
,"celebrate","TRUE",,,"Skeleton_Plane3_cheer1","TRUE","TRUE","sc/chr_dragon_rider.sc",,,,,,,,,,
,"die","TRUE",,,"Skeleton_Plane3_death1","FALSE","FALSE","sc/chr_dragon_rider.sc",,,,,,,,,,
"ArcherQueenJungleSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean",,,,,
,"walk",,,10,"sc3d/archerqueen_jungle_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/archerqueen_jungle_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/archerqueen_jungle_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_jungle_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_jungle_attack1_dl_opt.glb",2,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/archerqueen_jungle_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/archerqueen_jungle_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,,"sc3d/archerqueen_jungle_idle1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,230,"sc3d/archerqueen_jungle_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"RocketBalloon",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"hasty_balloon_speedup1","TRUE","TRUE","sc/chr_hasty_balloon.sc",83,,,,,,,,,
,"idle","TRUE",1,,"hasty_balloon_idle1","TRUE","TRUE","sc/chr_hasty_balloon.sc",83,,,,,,,,,
,"attack","TRUE",1,34,"hasty_balloon_attack1","FALSE","TRUE","sc/chr_hasty_balloon.sc",83,,,,,,,,,
,"celebrate","TRUE",4,,"hasty_balloon_idle1","TRUE","TRUE","sc/chr_hasty_balloon.sc",83,,,,,,,,,
,"die","TRUE",1,,"hasty_balloon_die1","FALSE","TRUE","sc/chr_hasty_balloon.sc",83,,,,,,,,,
"Giant PEKKA",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale","SWF",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int","String",,,
,"walk","TRUE",,,"pekka9_walk1","TRUE","TRUE",255,255,255,0,0,0,200,"sc/chr_pekka.sc",,,
,"idle","TRUE",1,,"pekka9_idle1","TRUE","TRUE",255,255,255,0,0,0,200,"sc/chr_pekka.sc",,,
,"attack","TRUE",1,12,"pekka9_attack1","FALSE","TRUE",255,255,255,0,0,0,200,"sc/chr_pekka.sc",,,
,,"TRUE",1,10,"pekka9_attack2","FALSE","TRUE",255,255,255,0,0,0,200,"sc/chr_pekka.sc",,,
,"celebrate","TRUE",1,,"pekka9_idle1","TRUE","TRUE",255,255,255,0,0,0,200,"sc/chr_pekka.sc",,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,300,,,,
"BarbarianKingJungleSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame","Effect","EffectFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String","int","String","int",,
,"walk",,,10,"sc3d/barbking_jungle_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_jungle_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_jungle_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_jungle_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/barbking_jungle_attack1_dl_opt.glb",24,"FALSE",,,,50,"TRUE",,,,,,
,,,,,"sc3d/barbking_jungle_attack2_dl_opt.glb",24,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_jungle_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/barbking_jungle_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"wardrobe",,,130,"sc3d/barbking_jungle_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"menu",,,,"sc3d/barbking_jungle_idle1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"ArcherQueenPartySkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean",,,,,
,"walk",,,10,"sc3d/archerqueen_party_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/archerqueen_party_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/archerqueen_party_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_party_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_party_attack1_dl_opt.glb",2,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/archerqueen_party_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/archerqueen_party_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,,"sc3d/archerqueen_party_idle1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,107,"sc3d/archerqueen_party_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"BarbarianKingAnniversarySkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame","Effect","EffectFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String","int","String","int",,
,"walk",,,10,"sc3d/barbking_party2_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_party2_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_party2_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_party2_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/barbking_party2_attack1_dl_opt.glb",24,"FALSE",,,,50,"TRUE",,,,,,
,,,,,"sc3d/barbking_party2_attack2_dl_opt.glb",24,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_party2_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,"Party King 2 Scream",-1,,
,"die",,,,"sc3d/barbking_party2_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"wardrobe",,,263,"sc3d/barbking_party2_menu1_dl_opt.glb",,"TRUE",,,,,,,,"Party King 2 Select",-1,,
,"menu",,,263,"sc3d/barbking_party2_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"BarbarianParty",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"barbarianParty_run1","TRUE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,"idle","TRUE",1,,"barbarianParty_idle1","TRUE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,,"barbarianParty_idle1","TRUE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,"attack","TRUE",1,11,"barbarianParty_attack1","FALSE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarianParty_attack2","FALSE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarianParty_attack1","FALSE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarianParty_attack2","FALSE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,"celebrate","TRUE",1,,"barbarianParty_cheer1","TRUE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
,"spawn","TRUE",1,,"barbarianParty_cheer1","TRUE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
"WarriorPrincessElectroSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String",
,"walk",,,10,"sc3d/royalchampion_electro_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/royalchampion_electro_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/royalchampion_electro_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/royalchampion_electro_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/royalchampion_electro_attack1_dl_opt.glb",5,"FALSE",,,,50,,"TRUE",,,,,
,"celebrate",,,,"sc3d/royalchampion_electro_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/royalchampion_electro_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,,"sc3d/royalchampion_electro_idle1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,72,"sc3d/royalchampion_electro_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"jump",,,,"sc3d/royalchampion_electro_jump1_dl_opt.glb",,"FALSE",,,,50,,,,,,,
,"ability",,,,"sc3d/royalchampion_electro_ability1_dl_opt.glb",28,"FALSE",,,,50,,"TRUE","shieldGeo",28,,,
"Prototype_Ghost",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",1,,"ghost_blue_run1","TRUE","TRUE",100,"sc/chr_royale_ghost.sc",,,,,,,,,
,"idle","TRUE",1,,"ghost_blue_idle1","TRUE","TRUE",100,"sc/chr_royale_ghost.sc",,,,,,,,,
,"attack","TRUE",1,17,"ghost_blue_attack1","FALSE","TRUE",100,"sc/chr_royale_ghost.sc",,,,,,,,,
,"celebrate","TRUE",1,,"ghost_blue_idle1","FALSE","TRUE",100,"sc/chr_royale_ghost.sc",,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","TRUE","TRUE",100,,,,,,,,,,
,"spawn","TRUE",1,,"ghost_blue_idle1","FALSE","TRUE",100,"sc/chr_royale_ghost.sc",,,,,,,,,
"GrandWardenKungfuSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,,
,"walk",,,,"sc3d/grandwarden_kungfu_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/grandwarden_kungfu_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/grandwarden_kungfu_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_kungfu_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"attack",,,,"sc3d/grandwarden_kungfu_attack1_dl_opt.glb",24,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/grandwarden_kungfu_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/grandwarden_kungfu_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,,"sc3d/grandwarden_kungfu_idle1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,120,"sc3d/grandwarden_kungfu_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"GrandWardenFlyKungfuSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast",,,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,,
,"walk",,,,"sc3d/grandwarden_kungfu_fly_walk1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
,"idle",,,,"sc3d/grandwarden_kungfu_fly_idle1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
,"sleep",,,,"sc3d/grandwarden_kungfu_fly_sleep1_dl_opt.glb",,"TRUE",,,,0,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_kungfu_fly_sleep1_dl_opt.glb",,"TRUE",,,,0,,,,,,,
,"attack",,,,"sc3d/grandwarden_kungfu_fly_attack1_dl_opt.glb",24,"FALSE",,,,30,,,,,,,
,"celebrate",,,,"sc3d/grandwarden_kungfu_fly_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,30,,,,,,,
,"die",,,,"sc3d/grandwarden_kungfu_fly_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",30,,,,,,,
,"menu",,,120,"sc3d/grandwarden_kungfu_menu1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
,"wardrobe",,,120,"sc3d/grandwarden_kungfu_menu1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
"Barbarian7_shield",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"barbarian7_pumpkin_run","TRUE","TRUE","sc/chr_barbarian.sc",,,,,,,,,,
,"idle","TRUE",1,,"barbarian7_pumpkin_idle1","TRUE","TRUE","sc/chr_barbarian.sc",,,,,,,,,,
,,"TRUE",1,,"barbarian7_pumpkin_idle1","TRUE","TRUE","sc/chr_barbarian.sc",,,,,,,,,,
,"attack","TRUE",1,11,"barbarian7_pumpkin_attack1","FALSE","TRUE","sc/chr_barbarian.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarian7_pumpkin_attack2","FALSE","TRUE","sc/chr_barbarian.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarian7_pumpkin_attack1","FALSE","TRUE","sc/chr_barbarian.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarian7_pumpkin_attack2","FALSE","TRUE","sc/chr_barbarian.sc",,,,,,,,,,
,"celebrate","TRUE",1,,"barbarian7_pumpkin_cheer1","TRUE","TRUE","sc/chr_barbarian.sc",,,,,,,,,,
,"die","FALSE",1,,"pumpkin_barbarian_death","FALSE","TRUE",,,,,,,,,,,
,"spawn","TRUE",1,,"barbarian7_pumpkin_cheer1","TRUE","TRUE","sc/chr_barbarian.sc",,,,,,,,,,
"ArcherQueenChampionSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","Effect","EffectFrame",,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int",,,
,"walk",,,10,"sc3d/archerqueen_champion_walk1_dl_opt.glb",,"TRUE",,,,50,"champ_aq_arrow",,,,,,
,"idle",,,,"sc3d/archerqueen_champion_idle1_dl_opt.glb",,"TRUE",,,,50,"champ_aq_arrow",,,,,,
,"sleep",,,,"sc3d/archerqueen_champion_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_champion_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"attack",,14,,"sc3d/archerqueen_champion_attack1_dl_opt.glb",2,"FALSE",,,,50,"champ_aq_arrow","TRUE",,,,,
,"celebrate",,,,"sc3d/archerqueen_champion_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,"champ_aq_arrow",,"Champion Queen Celebrate",-1,,,
,"die",,,,"sc3d/archerqueen_champion_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,,"sc3d/archerqueen_champion_idle1_dl_opt.glb",,"TRUE",,,,,"champ_aq_arrow",,,,,,
,"wardrobe",,,272,"sc3d/archerqueen_champion_menu1_dl_opt.glb",,"TRUE",,,,,"champ_aq_arrow",,"Archer_Champ_Wardrobe_Sfx",-1,,,
"ArcherChamp",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"ArcherChamp_run","TRUE","TRUE","sc/hero_aq_champ_dl_opt.sc",,,,,,,,,,
,"idle","TRUE",10,,"ArcherChamp_idle1","TRUE","TRUE","sc/hero_aq_champ_dl_opt.sc",,,,,,,,,,
,"attack","TRUE",1,5,"ArcherChamp_attack1","TRUE","FALSE","sc/hero_aq_champ_dl_opt.sc",,,,,,,,,,
,"celebrate","TRUE",1,,"ArcherChamp_cheer1","TRUE","TRUE","sc/hero_aq_champ_dl_opt.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
,"spawn","TRUE",1,,"ArcherChamp_cheer1","TRUE","TRUE","sc/hero_aq_champ_dl_opt.sc",,,,,,,,,,
"BarbarianKingGolemSkin",,,,,,,,,,,,,,,,,,
