"Name","SWF","ExportName","ScaleTimeline","DirectionCount","ParticleEmitter","RotateEmitter","Effect","RotateEffect","SpawnEffect","Speed","StartHeight","StartOffset","IsBallistic","ShadowSWF","ShadowExportName","RandomHitPositionOnCharacters","SmallRandomHitPositionOnBuildings","UseRotate","DirectionFrame","PlayOnce","UseTopLayer","Scale","HitSpell","HitSpellLevel","HitSpellInheritAffectType","DontTrackTarget","BallisticHeight","TrajectoryStyle","FixedTravelTime","MaxTravelTime","DamageDelay","DestroyedEffect","BounceEffect","TargetPosRandomRadius","SlowdownDefencePercent","UseNormalizeLenghtFix","MaxBounceDistance","StopToTargetTime","SmoothDamage","StartOffsetFromGunBone","PenetratingHitBoxWidth","MaxHitBuildings","ReturningProjectile","RetargetRadius","RetargetTimer","3D","DepthBiasFront","DepthBiasBack"
"AirDefenceBalloon_1","sc/buildings2.sc","air_barrel_projectile_1","FALSE",0,,"FALSE",,"FALSE",,200,60,0,"FALSE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",100,,,"FALSE","FALSE",0,0,0,10000,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"AirDefenceBalloon_2","sc/buildings2.sc","air_barrel_projectile_2","FALSE",0,,"FALSE",,"FALSE",,200,60,0,"FALSE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",100,,,"FALSE","FALSE",0,0,0,10000,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"AirDefenceBalloon_3","sc/buildings2.sc","air_barrel_projectile_3","FALSE",0,,"FALSE",,"FALSE",,200,60,0,"FALSE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",100,,,"FALSE","FALSE",0,0,0,10000,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"AirDefenceBalloon_4","sc/buildings2.sc","air_barrel_projectile_4","FALSE",0,,"FALSE",,"FALSE",,200,60,0,"FALSE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",100,,,"FALSE","FALSE",0,0,0,10000,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Flamer_projectile1-3","sc/buildings.sc","Flamer_projectile_1","FALSE",0,"Flamer_trail1-3","FALSE",,"FALSE",,480,100,75,"TRUE",,,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",80,,,"FALSE","TRUE",110,0,0,,0,,,100,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Flamer_projectile4-6","sc/buildings.sc","Flamer_projectile_1","FALSE",0,"Flamer_trail4-6","FALSE",,"FALSE",,480,130,75,"TRUE",,,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",100,,,"FALSE","TRUE",110,0,0,,0,,,100,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Flamer_projectile7-8","sc/buildings.sc","Flamer_projectile_1","FALSE",0,"Flamer_trail7-8","FALSE",,"FALSE",,480,130,75,"TRUE",,,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",120,,,"FALSE","TRUE",110,0,0,,0,,,100,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"GiantCannonball1","sc/buildings.sc","basic_turret_ammo","FALSE",0,,"FALSE",,"FALSE",,500,80,40,"FALSE","sc/buildings.sc","shadow_trollBoulder","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",350,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"ArcherQueen arrow lvl3","sc/buildings.sc","hero_multi_arrow_lvl3","FALSE",0,,"FALSE",,"FALSE",,1650,65,65,"FALSE","sc/buildings.sc","bolt_projectile_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"ArcherQueen arrow rage2","sc/buildings.sc","hero_multi_arrow_rage2","FALSE",0,,"FALSE",,"FALSE",,1650,65,65,"FALSE","sc/buildings.sc","bolt_projectile_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"gargoyle2_projectile","sc/characters.sc","slimeball_projectile","FALSE",0,,"FALSE",,"FALSE",,380,140,40,"TRUE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"gargoyle2_special_projectile","sc/chr_beta_minion.sc","slimeball_special","TRUE",0,,"FALSE","prototype_minion_beta_trail_effect","TRUE",,800,140,40,"TRUE",,,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",50,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"AirTrapBalloon_lvl5","sc/buildings.sc","air_trap_projectile_lvl5","FALSE",0,,"FALSE",,"FALSE",,250,0,20,"FALSE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",100,,,"FALSE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Siege Zeppelin Projectile","sc/characters.sc","projectile_bomb","FALSE",0,,"FALSE",,"FALSE",,450,100,0,"TRUE","sc/buildings.sc","bolt_projectile_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",0,0,0,,0,"Air Defense Barrel Hit",,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Goblin Townhall Arrow","sc/characters.sc","arrow_ammo_small","FALSE",0,,"FALSE",,"FALSE",,1800,190,50,"TRUE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"executioner axe","sc/characters.sc","executioner_projectile","TRUE",0,"babydragon_smoke_emitter_lvl1","FALSE",,"FALSE",,900,80,80,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",45,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Lava Ammo1","sc/buildings2.sc","lava_launcher_projectile_1","FALSE",0,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,95,20,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"Mortar2Poison",1,"TRUE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Lava Ammo2","sc/buildings2.sc","lava_launcher_projectile_1","FALSE",0,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,95,20,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"Mortar2Poison",2,"TRUE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Lava Ammo3","sc/buildings2.sc","lava_launcher_projectile_1","FALSE",0,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,95,20,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"Mortar2Poison",3,"TRUE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Lava Ammo4","sc/buildings2.sc","lava_launcher_projectile_2","FALSE",0,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,95,20,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"Mortar2Poison",4,"TRUE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Lava Ammo5","sc/buildings2.sc","lava_launcher_projectile_2","FALSE",0,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,95,20,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"Mortar2Poison",5,"TRUE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Lava Ammo6","sc/buildings2.sc","lava_launcher_projectile_2","FALSE",0,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,95,20,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"Mortar2Poison",6,"TRUE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Lava Ammo7","sc/buildings2.sc","lava_launcher_projectile_2","FALSE",0,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,95,20,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"Mortar2Poison",7,"TRUE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Lava Ammo8","sc/buildings2.sc","lava_launcher_projectile_3","FALSE",0,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,95,20,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"Mortar2Poison",8,"TRUE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Lava Ammo9","sc/buildings2.sc","lava_launcher_projectile_3","FALSE",0,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,95,20,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"Mortar2Poison",9,"TRUE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Lava Ammo10","sc/buildings2.sc","lava_launcher_projectile_3","FALSE",0,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,95,20,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"Mortar2Poison",10,"TRUE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"AmazonQueen_shield_A","sc/buildings.sc","trollBoulder_lvl4","FALSE",6,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,2000,50,0,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",150,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"AmazonQueen_shield","sc/characters.sc","shield_projectile","FALSE",0,"shield_trail_glow","FALSE",,"FALSE",,2000,50,0,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",120,,,"FALSE","FALSE",100,3,0,,0,"trollBoulder_destroyed",,0,0,"TRUE",7000,15,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"AmazonQueen_javelin","sc/characters.sc","hero_warriorprincess_javelin","FALSE",0,"javelin_trail_glow","FALSE",,"FALSE",,1200,0,0,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","TRUE",0,0,"FALSE",,,,0,0
"Ice Breaker Ammo1","sc/buildings.sc","ice_breaker_lvl1_projectile","FALSE",0,"Ice_Breaker_lvl1_trail_emitter","FALSE",,"FALSE",,1200,190,0,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,"IceBreakerSplinters",1,"TRUE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"TRUE","FALSE",0,0,"FALSE",,,,0,0
"Ice Breaker Ammo2","sc/buildings.sc","ice_breaker_lvl2_projectile","FALSE",0,"Ice_Breaker_lvl1_trail_emitter","FALSE",,"FALSE",,1200,190,0,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,"IceBreakerSplinters",2,"TRUE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"TRUE","FALSE",0,0,"FALSE",,,,0,0
"Ice Breaker Ammo3","sc/buildings.sc","ice_breaker_lvl2_projectile","FALSE",0,"Ice_Breaker_lvl1_trail_emitter","FALSE",,"FALSE",,1200,190,0,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,"IceBreakerSplinters",3,"TRUE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"TRUE","FALSE",0,0,"FALSE",,,,0,0
"YetimiteJump","sc/chr_yeti.sc","yetimite_lvl1_idle1","FALSE",6,,"FALSE",,"FALSE",,400,10,0,"TRUE",,,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",100,,,"FALSE","FALSE",120,0,0,,0,"Yetimite Die",,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"YetimiteJump2","sc/chr_yeti.sc","yetimite_lvl2_idle1","FALSE",6,,"FALSE",,"FALSE",,400,10,0,"TRUE",,,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",100,,,"FALSE","FALSE",120,0,0,,0,"Yetimite Die",,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"YetimiteJump3","sc/chr_yeti.sc","yetimite_lvl3_idle1","FALSE",6,,"FALSE",,"FALSE",,400,10,0,"TRUE",,,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",100,,,"FALSE","FALSE",120,0,0,,0,"Yetimite Die",,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"YetimiteJump4","sc/chr_yeti.sc","yetimite_lvl4_idle1","FALSE",6,,"FALSE",,"FALSE",,400,10,0,"TRUE",,,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",100,,,"FALSE","FALSE",120,0,0,,0,"Yetimite Die",,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"AirTrapBalloon_lvl6","sc/buildings.sc","air_trap_projectile_lvl6","FALSE",0,,"FALSE",,"FALSE",,250,0,20,"FALSE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",100,,,"FALSE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"magic_archer_projectile","sc/chr_super_archer.sc","superArcher_projectile","FALSE",0,"magic_arrow_trail","FALSE",,"FALSE",,1400,30,25,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Headhunter_Card_lvl1","sc/chr_headhunter.sc","card_lvl1","FALSE",0,"card_trail_glow1","FALSE",,"FALSE",,1400,30,40,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Headhunter_Card_lvl2","sc/chr_headhunter.sc","card_lvl1","FALSE",0,"card_trail_glow2","FALSE",,"FALSE",,1400,30,40,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Headhunter_Card_lvl3","sc/chr_headhunter.sc","card_lvl1","FALSE",0,"card_trail_glow3","FALSE",,"FALSE",,1400,30,40,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"super_gargoyle_projectile","sc/chr_super_minion.sc","minion_rocket","FALSE",0,"super_minion_missile_traile_emitter","FALSE",,"FALSE",,400,140,40,"TRUE","sc/chr_super_minion.sc","gargoyle_arrow_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"super_gargoyle_projectile_big","sc/chr_super_minion.sc","minion_rocket_big","FALSE",0,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,600,140,40,"TRUE","sc/chr_super_minion.sc","gargoyle_arrow_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",250,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"RollingLog","sc/characters.sc","log_lvl1_run1","FALSE",18,"trollBoulder_dust_emitter_lvl1","FALSE",,"FALSE",,420,0,100,"FALSE","sc/buildings.sc","shadow_trollBoulder","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",0,0,0,,0,"Log Die",,0,0,"FALSE",0,0,"FALSE","FALSE",30,4,"FALSE",,,,0,0
"icy_tinyhound_projectile","sc/characters.sc","tiny_icehound_projectile","FALSE",0,,"FALSE",,"FALSE",,300,150,5,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"SuperBowlerProjectile","sc/buildings.sc","super_boulder","FALSE",6,"trollBoulder_dust_emitter_lvl2","FALSE",,"FALSE",,475,120,40,"TRUE","sc/buildings.sc","shadow_trollBoulder","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",140,,,"FALSE","FALSE",100,3,0,,0,"trollBoulder_destroyed","suptrollBoulder_bounce",0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"SuperDragonProjectile","sc/buildings.sc","Flamer_projectile_1","FALSE",0,"Super_dragon_trail","FALSE",,"FALSE",,480,120,40,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",120,,,"FALSE","TRUE",0,0,0,,0,,,100,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Nail Ammo","sc/buildings.sc","nail_ammo","FALSE",0,,"FALSE",,"FALSE",,1800,160,100,"TRUE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",50,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Nail Ammo 2","sc/buildings.sc","nail_ammo_2","FALSE",0,,"FALSE",,"FALSE",,1800,160,100,"TRUE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",50,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"DragonRiderProjectile","sc/buildings.sc","dragon_rider_ammo_01","FALSE",0,"dragon_rider_projectile_fire_trail","FALSE",,"FALSE",,960,107,80,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"DragonRiderProjectile 2","sc/buildings.sc","dragon_rider_ammo_02","FALSE",0,"dragon_rider_projectile_fire_trail_02","FALSE",,"FALSE",,960,107,80,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"DragonRiderProjectile 3","sc/buildings.sc","dragon_rider_ammo_03","FALSE",0,"dragon_rider_projectile_fire_trail_03","FALSE",,"FALSE",,960,107,80,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"UnicornHealEnergy","sc/buildings.sc","dummy_particle","FALSE",0,"unicorn_projectile_trail","FALSE",,"FALSE",,1200,80,38,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"AirTrapBalloon_lvl8","sc/buildings.sc","air_trap_projectile_lvl8","FALSE",0,,"FALSE",,"FALSE",,250,0,20,"FALSE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",100,,,"FALSE","TRUE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"FireCatapultProjectile1","sc/chr_siege_machine_catapult.sc","firespirit_projectile1","FALSE",6,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,120,0,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"FireSpiritExplosion",1,"FALSE","TRUE",0,0,0,,0,,,80,0,"FALSE",0,0,"TRUE","FALSE",0,0,"FALSE",,,,0,0
"FireCatapultProjectile2","sc/chr_siege_machine_catapult.sc","firespirit_projectile1","FALSE",6,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,120,0,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"FireSpiritExplosion",2,"FALSE","TRUE",0,0,0,,0,,,80,0,"FALSE",0,0,"TRUE","FALSE",0,0,"FALSE",,,,0,0
"FireCatapultProjectile3","sc/chr_siege_machine_catapult.sc","firespirit_projectile1","FALSE",6,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,120,0,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"FireSpiritExplosion",3,"FALSE","TRUE",0,0,0,,0,,,80,0,"FALSE",0,0,"TRUE","FALSE",0,0,"FALSE",,,,0,0
"FireCatapultProjectile4","sc/chr_siege_machine_catapult.sc","firespirit_projectile1","FALSE",6,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,120,0,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"FireSpiritExplosion",4,"FALSE","TRUE",0,0,0,,0,,,80,0,"FALSE",0,0,"TRUE","FALSE",0,0,"FALSE",,,,0,0
"PhoenixResurrect","sc/buildings.sc","resurrect_particle","FALSE",0,"Super_dragon_trail","FALSE",,"FALSE",,1600,50,0,"FALSE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",120,,,"FALSE","FALSE",0,0,500,,0,"Phoenix_resurrect",,0,0,"TRUE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"fireIguanaProto","sc/buildings.sc","poison_lizard_ammo","FALSE",0,,"FALSE",,"FALSE",,2500,20,40,"FALSE","sc/buildings.sc","bolt_projectile_shadow","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"SpellTowerPoisonProjectile","sc/buildings.sc","spell_bottle_poison","FALSE",0,"Toxic_skull","FALSE",,"FALSE",,100,146,0,"TRUE","sc/buildings.sc",,"FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",100,"PoisonST",1,"TRUE","TRUE",300,4,800,,0,"Elixir Storage Destroyed",,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"SpellTowerRageProjectile","sc/buildings.sc","spell_bottle_rage","FALSE",0,"rage_smokeRing5","FALSE",,"FALSE",,500,170,0,"TRUE","sc/buildings.sc",,"FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",100,"RageST",1,"TRUE","TRUE",300,4,800,,0,"Elixir Storage Destroyed",,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"SpellTowerInvisibilityProjectile","sc/buildings.sc","spell_bottle_invisibility","FALSE",0,,"FALSE",,"FALSE",,100,110,0,"TRUE","sc/buildings.sc",,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,"InvisibilityST",1,"TRUE","TRUE",300,4,800,,0,"Elixir Storage Destroyed",,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"MonolithProjectileMin","sc/buildings.sc","monolith_projectile_min","TRUE",0,,"FALSE","MonolithProjectilTrailMinEffect","TRUE","MonolithAtkMin",2200,220,60,"FALSE",,,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",100,,,"FALSE","FALSE",0,0,0,,0,"MonolithHitMin",,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"MonolithProjectileMed","sc/buildings.sc","monolith_projectile_med","TRUE",0,,"TRUE","MonolithProjectilTrailMedEffect","TRUE","MonolithAtkMed",2200,220,60,"FALSE",,,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",150,,,"FALSE","FALSE",0,0,0,,0,"MonolithHitMed",,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"MonolithProjectileMax","sc/buildings.sc","monolith_projectile_max","TRUE",0,,"TRUE","MonolithProjectilTrailMaxEffect","TRUE","MonolithAtkMax",2200,220,60,"FALSE",,,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",200,,,"FALSE","FALSE",0,0,0,,0,"MonolithHitMax",,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"PhoenixProjectile","sc/buildings.sc","Phoenix_projectile","FALSE",0,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,500,0,0,"FALSE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",100,,,"FALSE","TRUE",0,0,0,,0,,,80,0,"FALSE",0,0,"TRUE","TRUE",0,0,"FALSE",,,,0,0
"Frosty_projectile","sc/buildings.sc","frosty_snowball","TRUE",0,"frosty_trail_emitter","FALSE",,"FALSE",,900,20,60,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",90,,,"FALSE","FALSE",0,0,0,,0,,,0,50,"FALSE",0,0,"FALSE","TRUE",0,0,"FALSE",,,,0,0
"FrostmiteJump","sc/chr_frostmite.sc","frostmite_lvl1_idle1","FALSE",6,,"FALSE",,"FALSE",,400,10,0,"TRUE",,,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",130,,,"FALSE","FALSE",120,0,0,,0,"Frostmite Splat",,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
