"Name","ParticleCount","EmissionTime","MinLife","MaxLife","MinHorizAngle","MaxHorizAngle","MinVertAngle","MaxVertAngle","MinSpeed","MaxSpeed","StartX","StartY","StartZ","TargetedEndZ","Gravity","OrientToMovement","OrientToParentType","BounceFromGround","IsIsoParticle","IsoLayer","ParticleSwf","ParticleExportName","AdditiveBlend","Inertia","Slowdown","StartScale","EndScale","MinRotate","MaxRotate","ParticleFadeOutTime","ScaleTimeline","FadeInTime","FadeOutTime","StartAngleMin","StartAngleMax","ScaleRandomMin","ScaleRandomMax","Alpha","OrientToParent","StartRadiusMin","StartRadiusMax","StartRadius"
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA","TRUE",,,,,,,,,,,,,,,,,,,
"Speedup_circleLinesTop_lvl4",30,22500,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,"TRUE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","speedup_circleLine_varB","TRUE",0,0,100,100,0,0,250,"TRUE",10,30,-180,180,90,111,100,"FALSE",1,1,0
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA","TRUE",,,,,,,,,,,,,,,,,,,
"Speedup_circleLinesTop_lvl5",30,27500,2000,2000,0,360,0,360,0,0,0,0,100,0,-80,"TRUE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","speedup_circleLine_varB","TRUE",0,0,100,100,0,0,250,"TRUE",10,30,-180,180,90,111,100,"FALSE",1,1,0
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA","TRUE",,,,,,,,,,,,,,,,,,,
"Speedup_circleLines_lvl1",10,9500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,"TRUE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","speedup_circleLine_varA","TRUE",0,0,100,100,0,0,250,"TRUE",10,30,-180,180,120,145,100,"FALSE",1,1,0
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","TRUE",,,,,,,,,,,,,,,,,,,
"Speedup_circleLines_lvl2",15,14500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,"TRUE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","speedup_circleLine_varA","TRUE",0,0,100,100,0,0,250,"TRUE",10,30,-180,180,120,145,100,"FALSE",1,1,0
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","TRUE",,,,,,,,,,,,,,,,,,,
"Speedup_circleLines_lvl3",20,20000,2000,2000,0,360,0,0,0,0,0,0,0,0,0,"TRUE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","speedup_circleLine_varA","TRUE",0,0,100,100,0,0,250,"TRUE",10,30,-180,180,120,145,100,"FALSE",1,1,0
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","TRUE",,,,,,,,,,,,,,,,,,,
"Speedup_circleLines_lvl4",25,24500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,"TRUE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","speedup_circleLine_varA","TRUE",0,0,100,100,0,0,250,"TRUE",10,30,-180,180,120,145,100,"FALSE",1,1,0
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","TRUE",,,,,,,,,,,,,,,,,,,
"Speedup_circleLines_lvl5",25,29500,2000,2000,0,360,0,0,0,0,0,0,0,0,0,"TRUE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","speedup_circleLine_varA","TRUE",0,0,100,100,0,0,250,"TRUE",10,30,-180,180,120,145,100,"FALSE",1,1,0
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC","TRUE",,,,,,,,,,,,,,,,,,,
"Speedup_deploy_range_anim_lvl1",2,100,500,1200,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_2","TRUE",0,0,10,178,0,0,800,"TRUE",50,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_anim_lvl2",4,110,500,1200,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_2","TRUE",0,0,10,178,0,0,800,"TRUE",50,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_anim_lvl3",6,120,500,1200,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_2","TRUE",0,0,10,178,0,0,800,"TRUE",50,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_anim_lvl4",8,150,500,1200,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_2","TRUE",0,0,10,178,0,0,800,"TRUE",50,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_anim_lvl5",8,150,500,1200,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_2","TRUE",0,0,10,178,0,0,800,"TRUE",50,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_glow_lvl1",1,1,10500,10500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_3","TRUE",0,0,222,222,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_glow_lvl2",1,1,15500,15500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_3","TRUE",0,0,222,222,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_glow_lvl3",1,1,21000,21000,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_3","TRUE",0,0,222,222,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_glow_lvl4",1,1,25500,25500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_3","TRUE",0,0,222,222,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_glow_lvl5",1,1,30500,30500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_3","TRUE",0,0,222,222,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_high_lvl1",5,8500,3000,4000,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_vert","TRUE",0,0,178,178,0,0,7000,"FALSE",100,0,0,0,96,106,100,"FALSE",0,0,0
"Speedup_deploy_range_high_lvl2",8,13000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_vert","TRUE",0,0,178,178,0,0,7000,"FALSE",100,0,0,0,96,106,100,"FALSE",0,0,0
"Speedup_deploy_range_high_lvl3",12,18500,3000,4000,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_vert","TRUE",0,0,178,178,0,0,7000,"FALSE",100,0,0,0,96,106,100,"FALSE",0,0,0
"Speedup_deploy_range_high_lvl4",15,23000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_vert","TRUE",0,0,178,178,0,0,7000,"FALSE",100,0,0,0,96,106,100,"FALSE",0,0,0
"Speedup_deploy_range_high_lvl5",15,28000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_vert","TRUE",0,0,178,178,0,0,7000,"FALSE",100,0,0,0,96,106,100,"FALSE",0,0,0
"Speedup_deploy_range_low_lvl1",2,1,10500,10500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_2","TRUE",20,0,178,178,0,0,500,"TRUE",100,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_low_lvl2",2,1,15000,15000,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_2","TRUE",20,0,178,178,0,0,500,"TRUE",100,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_low_lvl3",2,1,20000,20000,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_2","TRUE",20,0,178,178,0,0,500,"TRUE",100,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_low_lvl4",2,1,25500,25500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_2","TRUE",20,0,178,178,0,0,500,"TRUE",100,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_deploy_range_low_lvl5",2,1,30500,30500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","speedup_range_marker_2","TRUE",20,0,178,178,0,0,500,"TRUE",100,0,0,0,100,100,100,"FALSE",0,0,0
"Speedup_sparks_lvl1",100,9500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,"TRUE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","spark_dark","TRUE",80,0,110,70,0,0,700,"TRUE",500,30,-180,180,20,40,100,"FALSE",400,400,0
"Speedup_sparks_lvl2",150,14500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,"TRUE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","spark_dark","TRUE",80,0,70,70,0,0,700,"TRUE",500,30,-180,180,20,40,100,"FALSE",400,400,0
"Speedup_sparks_lvl3",200,20000,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,"TRUE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","spark_dark","TRUE",80,0,110,70,0,0,700,"TRUE",500,30,-180,180,20,40,100,"FALSE",400,400,0
"Speedup_sparks_lvl4",250,24500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,"TRUE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","spark_dark","TRUE",80,0,110,70,0,0,700,"TRUE",500,30,-180,180,20,40,100,"FALSE",400,400,0
"Speedup_sparks_lvl5",250,29500,1500,1500,0,360,0,1,1,1,0,0,0,0,-700,"TRUE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","spark_dark","TRUE",80,0,110,70,0,0,700,"TRUE",500,30,-180,180,20,40,100,"FALSE",400,400,0
"Splat",7,1,300,500,0,360,0,0,50,100,0,0,0,0,100,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","eli3","FALSE",0,0,70,120,-10,10,300,"TRUE",0,0,0,0,100,100,100,"FALSE",30,30,0
,,,,,,,,,,,,,,,,,,,,,,"eli4","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"splat2","FALSE",,,,,,,,,,,,,,,,,,,
"SplatBig",20,1,300,600,0,360,0,0,50,100,0,0,0,0,100,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","eli3","FALSE",0,0,100,150,-10,10,400,"TRUE",0,0,0,0,100,100,100,"FALSE",50,50,0
,,,,,,,,,,,,,,,,,,,,,,"eli4","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli5","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"splat","FALSE",,,,,,,,,,,,,,,,,,,
"Steal Capital Gold",3,100,300,1300,0,360,80,90,1200,1700,0,0,0,0,2400,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings_cc.sc","coin2_cc","FALSE",0,0,50,80,-180,180,200,"FALSE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Steal Dark Elixir",5,200,500,1200,360,360,80,90,1500,1500,0,0,0,0,2400,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","deli1","FALSE",0,0,50,110,-45,45,300,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"deli2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli4","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli5","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli6","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli7","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli8","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli9","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli10","FALSE",,,,,,,,,,,,,,,,,,,
"Steal Dark Elixir Big",10,200,500,1200,360,360,80,90,1500,1500,0,0,0,0,2400,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","deli1","FALSE",0,0,50,110,-45,45,300,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"deli2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli4","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli5","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli6","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli7","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli8","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli9","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli10","FALSE",,,,,,,,,,,,,,,,,,,
"Steal Dark Elixir Mid",8,200,500,1200,360,360,80,90,1500,1500,0,0,0,0,2400,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","deli1","FALSE",0,0,50,110,-45,45,300,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"deli2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli4","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli5","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli6","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli7","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli8","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli9","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli10","FALSE",,,,,,,,,,,,,,,,,,,
"Steal Elixir",10,200,500,1200,0,360,80,90,1500,1500,0,0,0,0,2400,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","eli1","FALSE",0,0,50,110,-45,45,300,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"eli2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli4","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli5","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli6","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli7","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli8","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli9","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli10","FALSE",,,,,,,,,,,,,,,,,,,
"Steal Elixir Big",20,200,500,1200,0,360,80,90,1500,1500,0,0,0,0,2400,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","eli1","FALSE",0,0,50,110,-45,45,300,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"eli2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli4","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli5","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli6","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli7","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli8","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli9","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli10","FALSE",,,,,,,,,,,,,,,,,,,
"Steal Elixir Mid",15,200,500,1200,0,360,80,90,1500,1500,0,0,0,0,2400,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","eli1","FALSE",0,0,50,110,-45,45,300,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"eli2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli4","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli5","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli6","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli7","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli8","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli9","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli10","FALSE",,,,,,,,,,,,,,,,,,,
"Steal Gold",3,100,300,1300,0,360,80,90,1200,1700,0,0,0,0,2400,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","coin2","FALSE",0,0,50,80,-180,180,200,"FALSE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Steal Gold Big",10,100,300,1300,0,360,80,90,1200,1700,0,0,0,0,2400,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","coin2","FALSE",0,0,50,80,-180,180,200,"FALSE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Steal Gold Mid",5,100,300,1300,0,360,80,90,1200,1700,0,0,0,0,2400,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","coin2","FALSE",0,0,50,80,-180,180,200,"FALSE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Stone",5,250,1000,2200,0,360,30,90,800,1000,0,0,0,0,4000,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","debris12","FALSE",10,0,100,120,20,90,800,"TRUE",0,0,0,0,100,100,100,"FALSE",50,50,0
,,,,,,,,,,,,,,,,,,,,,,"debris13","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris17","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris18","FALSE",,,,,,,,,,,,,,,,,,,
"Stone debris",4,10,400,700,0,360,45,80,400,650,0,0,0,0,1200,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","debris12","FALSE",0,0,100,33,-180,180,100,"FALSE",0,0,0,0,100,100,100,"FALSE",100,100,0
,,,,,,,,,,,,,,,,,,,,,,"debris13","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris18","FALSE",,,,,,,,,,,,,,,,,,,
"Stone debris small",2,10,400,700,0,360,60,90,350,550,0,0,0,0,1200,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","debris12","FALSE",0,0,75,10,-180,180,80,"FALSE",0,0,0,0,100,100,100,"FALSE",50,50,0
,,,,,,,,,,,,,,,,,,,,,,"debris13","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris18","FALSE",,,,,,,,,,,,,,,,,,,
"Stone_explosion",5,2,500,1000,0,360,30,90,2000,2500,0,0,0,0,4000,"TRUE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","debris12","FALSE",5,0,100,120,20,90,100,"TRUE",0,0,0,0,100,100,100,"FALSE",50,50,0
,,,,,,,,,,,,,,,,,,,,,,"debris13","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris17","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris18","FALSE",,,,,,,,,,,,,,,,,,,
"Stun_1",1,4000,4000,4000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","Stun_animation","FALSE",0,0,60,70,0,0,200,"TRUE",0,0,0,0,100,100,100,"FALSE",1,1,0
"Stun_2",1,5000,5000,5000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","Stun_animation","FALSE",0,0,60,70,0,0,200,"TRUE",0,0,0,0,100,100,100,"FALSE",1,1,0
"Stun_2s",1,2000,2000,2000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","Stun_animation","FALSE",0,0,60,70,0,0,200,"TRUE",0,0,0,0,100,100,100,"FALSE",1,1,0
"Stun_2_5s",1,2500,2500,2500,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","Stun_animation","FALSE",0,0,60,70,0,0,200,"TRUE",0,0,0,0,100,100,100,"FALSE",1,1,0
"Stun_3",1,6000,6000,6000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","Stun_animation","FALSE",0,0,60,70,0,0,200,"TRUE",0,0,0,0,100,100,100,"FALSE",1,1,0
"Stun_3s",1,3000,3000,3000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","Stun_animation","FALSE",0,0,60,70,0,0,200,"TRUE",0,0,0,0,100,100,100,"FALSE",1,1,0
"Stun_4",1,7000,7000,7000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","Stun_animation","FALSE",0,0,60,70,0,0,200,"TRUE",0,0,0,0,100,100,100,"FALSE",1,1,0
"Summerking_ring",3,140,500,500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/hero_bk_summer_dl_opt.sc","summerking_ring","TRUE",0,0,1,320,0,0,320,"FALSE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Super_Bomb",25,50,1000,1800,0,360,45,90,4000,5000,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","d3","FALSE",300,0,100,240,-15,15,600,"TRUE",0,0,0,0,100,100,100,"FALSE",150,150,0
"Super_Bomb_green",25,50,1000,1800,0,360,45,90,4000,5000,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","d3_green_dark","FALSE",300,0,100,240,-15,15,600,"TRUE",0,0,0,0,100,100,100,"FALSE",150,150,0
"Super_dragon_burn",8,1,500,1600,0,360,0,90,1000,0,0,0,0,0,0,"TRUE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","FireParticle1","FALSE",35,50,80,35,0,360,900,"TRUE",0,0,0,0,100,100,90,"FALSE",-100,-100,0
"Super_dragon_dusting",15,1,400,800,0,360,10,10,300,750,0,0,0,0,-5,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","d5","FALSE",60,0,40,100,-50,50,500,"TRUE",0,0,0,0,100,100,100,"FALSE",50,50,0
"Super_dragon_fire_balls",5,2,800,1500,0,360,0,90,600,1500,0,0,0,0,1000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",15,0,8,10,0,90,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",40,40,0
"Super_dragon_hit_spark",10,1000,800,1500,0,360,-45,-45,100,200,0,0,0,0,600,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","spark_flame","TRUE",10,0,200,50,-5,5,600,"FALSE",0,600,0,0,100,100,100,"FALSE",100,100,0
"Super_dragon_trail",2,100,400,500,0,360,10,10,50,120,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","FireParticle1","FALSE",15,15,5,80,0,0,200,"FALSE",100,0,-180,180,80,120,100,"FALSE",0,0,0
"Super_ground_bomb_area",3,100,1000,1041,0,0,0,0,1,10,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","damage_radius_bomb","TRUE",100,0,300,310,0,0,1041,"TRUE",0,0,0,0,100,100,90,"FALSE",0,0,0
