"Name","TID","Disabled","ExistsApple","ExistsAndroid","ExistsAmazon","Diamonds","USD","IconSWF","IconExportName","ShopItemExportName","OfferItemExportName","Order","RED","RMB","KunlunOnly","LenovoID","TencentID","HuaweiID","KunlunID","isOfferPackage","OfferedByCalendar","GiftCard","SCIDStore","PassClaimToken"
"com.supercell.magic.midas15.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",7475,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.midas15.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",16100,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.midas15.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",92,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.midas.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",500,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.midas.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1200,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.midas.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2500,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.midas.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",6500,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.midas.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",14000,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.midas.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",80,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.carry.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",500,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.carry.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1200,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.carry.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2500,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.carry.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",6500,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.carry.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",14000,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.carry.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",80,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.carry5.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",525,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.carry5.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1260,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.carry5.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2625,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.carry5.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",6825,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.carry5.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",14700,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.carry5.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",84,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.carry10.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",550,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.carry10.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1320,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.carry10.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2750,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.carry10.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",7150,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.carry10.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",15400,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.carry10.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",88,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.carry15.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",575,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.carry15.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1380,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.carry15.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",2875,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.carry15.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",7475,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.carry15.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",16100,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.carry15.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",92,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.carry20.diamond_pack_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",600,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,3000,,,,,,,,,"TRUE",
"com.supercell.magic.carry20.diamond_pack_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1440,999,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,6800,,,,,,,,,"TRUE",
"com.supercell.magic.carry20.diamond_pack_3","TID_DIAMOND_PACK_3","TRUE","FALSE","FALSE","FALSE",3000,1999,"sc/shop.sc","icon_gem_medium","shop_item_diamond_pack_medium","special_offer_item_gem_3",4,,12800,,,,,,,,,"TRUE",
"com.supercell.magic.carry20.diamond_pack_4","TID_DIAMOND_PACK_4","TRUE","FALSE","FALSE","FALSE",7800,4999,"sc/shop.sc","icon_gem_large","shop_item_diamond_pack_large","special_offer_item_gem_4",5,,32800,,,,,,,,,"TRUE",
"com.supercell.magic.carry20.diamond_pack_5","TID_DIAMOND_PACK_5","TRUE","FALSE","FALSE","FALSE",16800,9999,"sc/shop.sc","icon_gem_huge","shop_item_diamond_pack_large","special_offer_item_gem_5",6,,64800,,,,,,,,,"TRUE",
"com.supercell.magic.carry20.diamond_pack_6","TID_DIAMOND_PACK_6","TRUE","FALSE","FALSE","FALSE",96,99,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",1,,600,,,,,,,,,"TRUE",
"com.supercell.magic.carry.goldpass",,"TRUE","FALSE","FALSE","FALSE",,699,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",1,,0,,,,,,,,,"TRUE",
"com.supercell.magic.playpoints3",,"TRUE","FALSE","FALSE","FALSE",50,0,"sc/shop.sc","icon_gem_tiny","shop_item_diamond_pack_normal","special_offer_item_gem_0",0,,,,,,,,,,,"FALSE",
"com.supercell.magic.eventpass",,"TRUE","FALSE","FALSE","FALSE",,499,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",1,,0,,,,,,"TRUE",,,"TRUE",
"com.supercell.magic.scid.eventpass",,"TRUE","FALSE","FALSE","FALSE",,0,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",0,,0,,,,,,,,,"TRUE","TRUE"
"com.supercell.magic.scid.eventpass_nodonate",,"TRUE","FALSE","FALSE","FALSE",,0,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",0,,0,,,,,,,,,"TRUE","TRUE"
"com.supercell.magic.scid.goldpass_nodonate",,"TRUE","FALSE","FALSE","FALSE",,0,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",0,,0,,,,,,,,,"TRUE","TRUE"
"com.supercell.magic.apple_campaign_1","TID_DIAMOND_PACK_1","TRUE","FALSE","FALSE","FALSE",500,0,"sc/shop.sc","icon_gem_small","shop_item_diamond_pack_normal","special_offer_item_gem_1",2,,0,,,,,,"TRUE",,"TRUE",,
"com.supercell.magic.apple_campaign_2","TID_DIAMOND_PACK_2","TRUE","FALSE","FALSE","FALSE",1200,0,"sc/shop.sc","icon_gem_normal","shop_item_diamond_pack_normal","special_offer_item_gem_2",3,,0,,,,,,"TRUE",,"TRUE",,
