"Name","AdditiveBlend","Alpha","BounceFromGround","EmissionTime","EndScale","FadeInTime","FadeOutTime","Gravity","Inertia","IsIsoParticle","MaxHorizAngle","MaxLife","MaxRotate","MaxSpeed","MaxVertAngle","MinHorizAngle","MinLife","MinRotate","MinSpeed","MinVertAngle","OrientToMovement","OrientToParent","ParticleCount","ParticleExportName","ParticleFadeOutTime","ParticleSwf","ScaleRandomMax","ScaleRandomMin","ScaleTimeline","Slowdown","StartAngleMax","StartAngleMin","StartRadius","StartScale","StartX","StartY","StartZ","TargetedEndZ"
"Ring",false,100,false,0,160,0,0,0,100,false,360,800,0,3000,0,0,300,0,2000,0,false,false,1,"r1",200,"sc/buildings.sc",100,100,true,0,0,0,0,1,0,0,0,0
"RingBombTower",false,100,false,0,100,0,0,0,100,false,360,300,0,3000,0,0,100,0,2000,0,false,false,1,"r1",200,"sc/buildings.sc",100,100,true,0,0,0,0,75,0,0,0,0
"Ring_blue",false,100,false,0,160,0,0,0,100,false,360,800,0,3000,0,0,300,0,2000,0,false,false,1,"r1_blue",200,"sc/buildings.sc",100,100,true,0,0,0,0,1,0,0,0,0
"Rocket_Explosion",true,100,false,1,110,0,0,0,0,false,0,175,0,0,0,0,175,0,0,0,false,false,1,"spell_range_marker_3",100,"sc/buildings.sc",100,100,true,0,0,0,0,15,0,0,0,0
"Rocks",false,100,true,200,100,0,0,3500,40,false,360,600,30,780,90,0,200,-30,200,20,false,false,3,"debris3",300,"sc/buildings.sc",100,100,true,0,0,0,100,100,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"debris1",,,,,,,,,,,,,,
"Shrink_deploy_range",true,100,false,1,100,0,0,0,0,false,0,20000,0,0,0,0,20000,0,0,0,false,false,1,"shrink_range",35000,"sc/buildings.sc",100,100,true,0,0,0,0,100,0,0,3,0
"Shrink_deploy_range_anim",true,100,false,1,100,0,0,0,0,false,0,20000,0,0,0,0,20000,0,0,0,false,false,1,"shrink_circle",700,"sc/buildings.sc",100,100,true,0,0,0,0,100,0,0,3,0
"Shrink_glow",true,100,false,1,560,0,0,0,0,false,0,20000,0,0,0,0,20000,0,0,0,false,false,1,"shrink_glow",700,"sc/buildings.sc",100,100,false,0,0,0,0,560,0,0,40,0
"Siege_Boulder_Split",false,100,false,1,100,0,0,0,100,false,360,2000,0,0,0,0,2000,0,0,0,false,false,1,"boulder_split",0,"sc/buildings.sc",100,100,true,0,0,0,0,100,0,0,0,0
"Siege_Earthquake_crack",false,100,false,1000,100,0,0,0,0,false,360,300000,0,1,0,0,300000,0,1,0,false,false,4,"earthquake_crack_var01",800,"sc/buildings.sc",80,60,false,0,0,0,80,100,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var02",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var03",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var04",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var05",,,,,,,,,,,,,,
"Siege_Earthquake_crackCenter",false,100,false,1,100,0,0,0,22,false,360,300000,0,1,0,0,300000,0,1,0,false,false,1,"earthquake_crack_center",1000,"sc/buildings.sc",120,90,false,0,0,0,1,100,0,0,0,0
"Siege_Earthquake_crackDarken",false,100,false,1,100,0,0,0,22,false,360,300000,0,1,0,0,300000,0,1,0,false,false,6,"earthquake_crack_darken",1000,"sc/buildings.sc",120,30,false,0,0,0,40,100,0,0,0,0
"Siege_Earthquake_debris",false,100,true,1000,4,10,33,1500,20,false,360,600,90,4,360,0,600,-90,3,0,false,false,30,"dark_p1",200,"sc/buildings.sc",100,100,false,0,0,0,150,50,0,0,33,0
"Siege_Earthquake_debrisSide",false,100,true,800,4,10,33,1500,20,false,360,600,90,1300,40,0,600,-90,200,0,false,false,25,"dark_p1",200,"sc/buildings.sc",100,100,false,0,0,0,150,40,0,0,25,0
"Siege_Earthquake_dust",false,100,true,1200,130,10,120,1200,120,false,360,700,45,2,360,0,600,-45,1,0,false,false,100,"d1",300,"sc/buildings.sc",130,90,false,0,0,0,120,8,0,0,100,0
,false,,,,,,,,,,,,,,,,,,,,,,,"d2",,,,,,,,,,,,,,
"Siege_Earthquake_stone",false,100,true,800,10,0,0,4000,10,false,360,400,90,1200,90,0,400,20,400,5,false,false,30,"smallStone_A",400,"sc/buildings.sc",100,70,true,0,0,0,150,100,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"smallStone_B",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"smallStone_C",,,,,,,,,,,,,,
"Siege_Earthquake_stoneStatic",false,100,true,1000,100,0,0,1000,10,false,360,300000,0,1000,10,0,300000,0,100,0,false,false,25,"smallStone_A",400,"sc/buildings.sc",65,30,false,0,10,-10,80,100,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"smallStone_B",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"smallStone_C",,,,,,,,,,,,,,
"Skeleton Bomb Appear1",false,100,false,1,115,0,0,0,0,false,0,2500,0,0,0,0,2500,0,0,0,false,false,1,"bomb_tower_bomb_lvl1",0,"sc/buildings.sc",100,100,false,0,0,0,0,115,20,0,70,0
"Skeleton_bottleDrop",false,100,false,1,100,0,0,0,0,false,0,800,0,0,0,0,800,0,0,0,false,false,1,"skeleton_bottleDrop",0,"sc/buildings.sc",100,100,true,0,0,0,0,100,0,0,0,0
"Slowdown1_lvl1",true,100,false,120,100,0,0,0,1000,false,360,2450,0,1000,0,0,2400,0,5,0,false,false,6,"slowdown_star_2",600,"sc/buildings.sc",100,100,true,0,0,0,100,80,0,0,10,0
,true,,,,,,,,,,,,,,,,,,,,,,,"slowdown_star_2",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"slowdown_star_3",,,,,,,,,,,,,,
"Slowdown2_lvl1",true,100,false,120,120,0,0,0,1000,false,360,2450,0,1200,0,0,2000,0,5,0,false,false,10,"slowdown_star_1",900,"sc/buildings.sc",100,100,true,0,0,0,200,100,0,0,10,0
,false,,,,,,,,,,,,,,,,,,,,,,,"slowdown_star_2",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"slowdown_star_3",,,,,,,,,,,,,,
"Slowdown3_lvl1",true,100,false,120,130,0,0,0,1000,false,360,2400,0,1300,0,0,2000,0,5,0,false,false,20,"slowdown_star_2",1200,"sc/buildings.sc",100,100,true,0,0,0,270,100,0,0,10,0
,true,,,,,,,,,,,,,,,,,,,,,,,"slowdown_star_2",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"slowdown_star_3",,,,,,,,,,,,,,
"Small_ground_bomb_area",true,80,false,100,310,0,0,0,100,false,0,1041,0,10,0,0,1000,0,1,0,false,false,1,"damage_radius_bomb",1041,"sc/buildings.sc",100,100,true,0,0,0,0,300,0,0,0,0
"Smoke",false,100,false,100,240,0,0,0,300,false,360,1500,15,5000,90,0,400,-15,4000,45,false,false,6,"s1",600,"sc/buildings.sc",100,100,true,0,0,0,0,100,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"s2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"s3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"s4",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"d3",,,,,,,,,,,,,,
"Smoke_green",false,100,false,100,240,0,0,0,300,false,360,1500,15,5000,90,0,400,-15,4000,45,false,false,6,"s1_green",600,"sc/buildings.sc",100,100,true,0,0,0,0,100,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"s2_green",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"s3_green",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"s4_green",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"d3_green",,,,,,,,,,,,,,
"Smoke_small",false,100,false,700,100,0,0,-50,20,false,9,2100,-40,2000,2,-9,1000,-40,1000,2,false,true,0,"fireball3c",1000,"sc/buildings.sc",100,100,true,0,0,0,130,70,0,0,170,0
,false,,,,,,,,,,,,,,,,,,,,,,,"s2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"s3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"s4",,,,,,,,,,,,,,
"Spark",true,100,true,500,70,0,0,50,3,false,12,1600,90,1000,-30,-12,1200,90,400,-30,false,true,5,"firez5",1200,"sc/buildings.sc",100,100,true,0,0,0,130,20,0,0,220,0
"Spark Trail",true,100,false,10,0,0,0,-10,0,false,360,350,45,5,0,0,125,-45,2,0,true,false,2,"spark_flame",300,"sc/buildings.sc",100,100,true,0,0,0,15,50,0,0,-13,0
"Spark Trail B",true,100,false,10,0,0,0,-10,0,false,360,350,45,5,0,0,125,-45,2,0,true,false,7,"spark_flame",300,"sc/buildings.sc",100,100,true,0,0,0,25,150,0,0,-13,0
"Spark Trail_Dark",true,100,false,10,0,0,0,-10,0,false,360,350,45,5,0,0,125,-45,2,0,true,false,2,"spark_dark",300,"sc/buildings.sc",100,100,true,0,0,0,15,50,0,0,0,0
"Spawn_Dust",false,100,false,100,100,0,600,0,33,false,360,1200,30,100,90,360,800,-20,75,60,false,false,1,"d1",800,"sc/buildings.sc",100,100,true,0,0,0,0,80,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"d2",,,,,,,,,,,,,,
"Spawn_Dust_PitTrap",false,100,false,100,100,0,600,2000,15,false,360,1200,30,100,90,360,800,-20,75,60,false,false,1,"d1",800,"sc/buildings.sc",100,100,true,0,0,0,0,80,0,0,0,0
"Spawn_Grass",false,100,false,100,20,0,0,1000,4,false,360,500,30,300,90,0,300,-30,125,20,false,false,5,"g1",100,"sc/buildings.sc",100,100,true,0,0,0,40,60,0,0,-10,0
,false,,,,,,,,,,,,,,,,,,,,,,,"g2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"g3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"g4",,,,,,,,,,,,,,
"Spawn_Grass_offsetZ",false,100,false,100,20,0,0,1000,4,false,360,500,30,300,90,0,300,-30,125,20,false,false,5,"g1",100,"sc/buildings.sc",100,100,true,0,0,0,40,60,0,0,-140,0
,false,,,,,,,,,,,,,,,,,,,,,,,"g2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"g3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"g4",,,,,,,,,,,,,,
"Spawn_Rocks",false,100,true,70,30,0,0,3500,8,false,360,750,60,750,90,0,500,-60,130,20,false,false,5,"debris3",150,"sc/buildings.sc",100,100,true,0,0,0,50,200,0,0,-15,0
,false,,,,,,,,,,,,,,,,,,,,,,,"debris1",,,,,,,,,,,,,,
"Spawn_Smoke_ring",false,100,false,0,100,0,600,0,0,false,0,1200,0,100,0,0,800,0,75,0,false,false,1,"skeleton_deploy_dust_ring",800,"sc/buildings.sc",100,100,true,0,0,0,0,100,0,0,0,0
"Spawn_ring",false,100,false,20,200,350,100,0,100,false,360,450,0,1,360,0,450,0,1,0,false,false,2,"isometric_soft_smokering1",800,"sc/buildings.sc",100,100,true,0,0,0,1,10,0,0,160,0
"Speedup_circleLinesTop_lvl1",true,100,false,8500,100,10,30,-80,0,false,360,2000,0,0,360,0,2000,0,0,0,true,true,13,"speedup_circleLine_varB",250,"sc/buildings.sc",111,90,true,0,180,-180,1,100,0,0,100,0
,false,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA",,,,,,,,,,,,,,
"Speedup_circleLinesTop_lvl2",true,100,false,13500,100,10,30,-80,0,false,360,2000,0,0,360,0,2000,0,0,0,true,true,19,"speedup_circleLine_varB",250,"sc/buildings.sc",111,90,true,0,180,-180,1,100,0,0,100,0
,false,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA",,,,,,,,,,,,,,
"Speedup_circleLinesTop_lvl3",true,100,false,17000,100,10,30,-80,0,false,360,2000,0,0,360,0,2000,0,0,0,true,true,26,"speedup_circleLine_varB",250,"sc/buildings.sc",111,90,true,0,180,-180,1,100,0,0,100,0
,false,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA",,,,,,,,,,,,,,
"Speedup_circleLinesTop_lvl4",true,100,false,22500,100,10,30,-80,0,false,360,2000,0,0,360,0,2000,0,0,0,true,true,30,"speedup_circleLine_varB",250,"sc/buildings.sc",111,90,true,0,180,-180,1,100,0,0,100,0
,false,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA",,,,,,,,,,,,,,
"Speedup_circleLinesTop_lvl5",true,100,false,27500,100,10,30,-80,0,false,360,2000,0,0,360,0,2000,0,0,0,true,true,30,"speedup_circleLine_varB",250,"sc/buildings.sc",111,90,true,0,180,-180,1,100,0,0,100,0
,false,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varA",,,,,,,,,,,,,,
"Speedup_circleLines_lvl1",true,100,false,9500,100,10,30,0,0,false,360,2000,0,0,0,0,2000,0,0,0,true,true,10,"speedup_circleLine_varA",250,"sc/buildings.sc",145,120,true,0,180,-180,1,100,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC",,,,,,,,,,,,,,
"Speedup_circleLines_lvl2",true,100,false,14500,100,10,30,0,0,false,360,2000,0,0,0,0,2000,0,0,0,true,true,15,"speedup_circleLine_varA",250,"sc/buildings.sc",145,120,true,0,180,-180,1,100,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC",,,,,,,,,,,,,,
"Speedup_circleLines_lvl3",true,100,false,20000,100,10,30,0,0,false,360,2000,0,0,0,0,2000,0,0,0,true,true,20,"speedup_circleLine_varA",250,"sc/buildings.sc",145,120,true,0,180,-180,1,100,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC",,,,,,,,,,,,,,
"Speedup_circleLines_lvl4",true,100,false,24500,100,10,30,0,0,false,360,2000,0,0,0,0,2000,0,0,0,true,true,25,"speedup_circleLine_varA",250,"sc/buildings.sc",145,120,true,0,180,-180,1,100,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC",,,,,,,,,,,,,,
"Speedup_circleLines_lvl5",true,100,false,29500,100,10,30,0,0,false,360,2000,0,0,0,0,2000,0,0,0,true,true,25,"speedup_circleLine_varA",250,"sc/buildings.sc",145,120,true,0,180,-180,1,100,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varB",,,,,,,,,,,,,,
,true,,,,,,,,,,,,,,,,,,,,,,,"speedup_circleLine_varC",,,,,,,,,,,,,,
"Speedup_deploy_range_anim_lvl1",true,100,true,100,178,50,0,0,0,false,0,1200,0,0,0,0,500,0,0,0,false,false,2,"speedup_range_marker_2",800,"sc/buildings.sc",100,100,true,0,0,0,0,10,0,0,0,0
"Speedup_deploy_range_anim_lvl2",true,100,true,110,178,50,0,0,0,false,0,1200,0,0,0,0,500,0,0,0,false,false,4,"speedup_range_marker_2",800,"sc/buildings.sc",100,100,true,0,0,0,0,10,0,0,0,0
"Speedup_deploy_range_anim_lvl3",true,100,true,120,178,50,0,0,0,false,0,1200,0,0,0,0,500,0,0,0,false,false,6,"speedup_range_marker_2",800,"sc/buildings.sc",100,100,true,0,0,0,0,10,0,0,0,0
"Speedup_deploy_range_anim_lvl4",true,100,true,150,178,50,0,0,0,false,0,1200,0,0,0,0,500,0,0,0,false,false,8,"speedup_range_marker_2",800,"sc/buildings.sc",100,100,true,0,0,0,0,10,0,0,0,0
"Speedup_deploy_range_anim_lvl5",true,100,true,150,178,50,0,0,0,false,0,1200,0,0,0,0,500,0,0,0,false,false,8,"speedup_range_marker_2",800,"sc/buildings.sc",100,100,true,0,0,0,0,10,0,0,0,0
"Speedup_deploy_range_glow_lvl1",true,100,true,1,222,0,0,0,0,false,0,10500,0,0,0,0,10500,0,0,0,false,false,1,"speedup_range_marker_3",1500,"sc/buildings.sc",100,100,true,0,0,0,0,222,0,0,0,0
"Speedup_deploy_range_glow_lvl2",true,100,true,1,222,0,0,0,0,false,0,15500,0,0,0,0,15500,0,0,0,false,false,1,"speedup_range_marker_3",1500,"sc/buildings.sc",100,100,true,0,0,0,0,222,0,0,0,0
"Speedup_deploy_range_glow_lvl3",true,100,true,1,222,0,0,0,0,false,0,21000,0,0,0,0,21000,0,0,0,false,false,1,"speedup_range_marker_3",1500,"sc/buildings.sc",100,100,true,0,0,0,0,222,0,0,0,0
"Speedup_deploy_range_glow_lvl4",true,100,true,1,222,0,0,0,0,false,0,25500,0,0,0,0,25500,0,0,0,false,false,1,"speedup_range_marker_3",1500,"sc/buildings.sc",100,100,true,0,0,0,0,222,0,0,0,0
"Speedup_deploy_range_glow_lvl5",true,100,true,1,222,0,0,0,0,false,0,30500,0,0,0,0,30500,0,0,0,false,false,1,"speedup_range_marker_3",1500,"sc/buildings.sc",100,100,true,0,0,0,0,222,0,0,0,0
"Speedup_deploy_range_high_lvl1",true,100,true,8500,178,100,0,0,0,false,0,4000,0,0,0,0,3000,0,0,0,false,false,5,"speedup_range_marker_vert",7000,"sc/buildings.sc",106,96,false,0,0,0,0,178,0,0,0,0
"Speedup_deploy_range_high_lvl2",true,100,true,13000,178,100,0,0,0,false,0,4000,0,0,0,0,3000,0,0,0,false,false,8,"speedup_range_marker_vert",7000,"sc/buildings.sc",106,96,false,0,0,0,0,178,0,0,0,0
"Speedup_deploy_range_high_lvl3",true,100,true,18500,178,100,0,0,0,false,0,4000,0,0,0,0,3000,0,0,0,false,false,12,"speedup_range_marker_vert",7000,"sc/buildings.sc",106,96,false,0,0,0,0,178,0,0,0,0
"Speedup_deploy_range_high_lvl4",true,100,true,23000,178,100,0,0,0,false,0,4000,0,0,0,0,3000,0,0,0,false,false,15,"speedup_range_marker_vert",7000,"sc/buildings.sc",106,96,false,0,0,0,0,178,0,0,0,0
"Speedup_deploy_range_high_lvl5",true,100,true,28000,178,100,0,0,0,false,0,4000,0,0,0,0,3000,0,0,0,false,false,15,"speedup_range_marker_vert",7000,"sc/buildings.sc",106,96,false,0,0,0,0,178,0,0,0,0
"Speedup_deploy_range_low_lvl1",true,100,true,1,178,100,0,0,20,false,0,10500,0,0,0,0,10500,0,0,0,false,false,2,"speedup_range_marker_2",500,"sc/buildings.sc",100,100,true,0,0,0,0,178,0,0,0,0
"Speedup_deploy_range_low_lvl2",true,100,true,1,178,100,0,0,20,false,0,15000,0,0,0,0,15000,0,0,0,false,false,2,"speedup_range_marker_2",500,"sc/buildings.sc",100,100,true,0,0,0,0,178,0,0,0,0
"Speedup_deploy_range_low_lvl3",true,100,true,1,178,100,0,0,20,false,0,20000,0,0,0,0,20000,0,0,0,false,false,2,"speedup_range_marker_2",500,"sc/buildings.sc",100,100,true,0,0,0,0,178,0,0,0,0
"Speedup_deploy_range_low_lvl4",true,100,true,1,178,100,0,0,20,false,0,25500,0,0,0,0,25500,0,0,0,false,false,2,"speedup_range_marker_2",500,"sc/buildings.sc",100,100,true,0,0,0,0,178,0,0,0,0
"Speedup_deploy_range_low_lvl5",true,100,true,1,178,100,0,0,20,false,0,30500,0,0,0,0,30500,0,0,0,false,false,2,"speedup_range_marker_2",500,"sc/buildings.sc",100,100,true,0,0,0,0,178,0,0,0,0
"Speedup_sparks_lvl1",true,100,false,9500,70,500,30,-700,80,false,360,1500,0,1,1,0,1500,0,1,0,true,true,100,"spark_dark",700,"sc/buildings.sc",40,20,true,0,180,-180,400,110,0,0,0,0
"Speedup_sparks_lvl2",true,100,false,14500,70,500,30,-700,80,false,360,1500,0,1,1,0,1500,0,1,0,true,true,150,"spark_dark",700,"sc/buildings.sc",40,20,true,0,180,-180,400,70,0,0,0,0
"Speedup_sparks_lvl3",true,100,false,20000,70,500,30,-700,80,false,360,1500,0,1,1,0,1500,0,1,0,true,true,200,"spark_dark",700,"sc/buildings.sc",40,20,true,0,180,-180,400,110,0,0,0,0
"Speedup_sparks_lvl4",true,100,false,24500,70,500,30,-700,80,false,360,1500,0,1,1,0,1500,0,1,0,true,true,250,"spark_dark",700,"sc/buildings.sc",40,20,true,0,180,-180,400,110,0,0,0,0
"Speedup_sparks_lvl5",true,100,false,29500,70,500,30,-700,80,false,360,1500,0,1,1,0,1500,0,1,0,true,true,250,"spark_dark",700,"sc/buildings.sc",40,20,true,0,180,-180,400,110,0,0,0,0
"Splat",false,100,false,1,120,0,0,100,0,false,360,500,10,100,0,0,300,-10,50,0,false,false,7,"eli3",300,"sc/buildings.sc",100,100,true,0,0,0,30,70,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"eli4",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"splat2",,,,,,,,,,,,,,
"SplatBig",false,100,false,1,150,0,0,100,0,false,360,600,10,100,0,0,300,-10,50,0,false,false,20,"eli3",400,"sc/buildings.sc",100,100,true,0,0,0,50,100,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"eli4",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli5",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"splat",,,,,,,,,,,,,,
"Steal Dark Elixir",false,100,false,200,110,0,0,2400,0,false,360,1200,45,1500,90,360,500,-45,1500,80,false,false,5,"deli1",300,"sc/buildings.sc",100,100,true,0,0,0,0,50,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"deli2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli4",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli5",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli6",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli7",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli8",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli9",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli10",,,,,,,,,,,,,,
"Steal Dark Elixir Big",false,100,false,200,110,0,0,2400,0,false,360,1200,45,1500,90,360,500,-45,1500,80,false,false,10,"deli1",300,"sc/buildings.sc",100,100,true,0,0,0,0,50,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"deli2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli4",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli5",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli6",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli7",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli8",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli9",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli10",,,,,,,,,,,,,,
"Steal Dark Elixir Mid",false,100,false,200,110,0,0,2400,0,false,360,1200,45,1500,90,360,500,-45,1500,80,false,false,8,"deli1",300,"sc/buildings.sc",100,100,true,0,0,0,0,50,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"deli2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli4",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli5",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli6",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli7",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli8",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli9",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"deli10",,,,,,,,,,,,,,
"Steal Elixir",false,100,false,200,110,0,0,2400,0,false,360,1200,45,1500,90,0,500,-45,1500,80,false,false,10,"eli1",300,"sc/buildings.sc",100,100,true,0,0,0,0,50,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"eli2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli4",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli5",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli6",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli7",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli8",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli9",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli10",,,,,,,,,,,,,,
"Steal Elixir Big",false,100,false,200,110,0,0,2400,0,false,360,1200,45,1500,90,0,500,-45,1500,80,false,false,20,"eli1",300,"sc/buildings.sc",100,100,true,0,0,0,0,50,0,0,0,0
,false,,,,,,,,,,,,,,,,,,,,,,,"eli2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli4",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli5",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli6",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli7",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli8",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli9",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"eli10",,,,,,,,,,,,,,
"Steal Elixir Mid",false,100,false,200,110,0,0,2400,0,false,360,1200,45,1500,90,0,500,-45,1500,80,false,false,15,"eli1",300,"sc/buildings.sc",100,100,true,0,0,0,0,50,0,0,0,0
