"Name","Character","IsDefaultSkin","EnabledByCalendar","PurchasePrice","PurchaseUnlock","TID","Icon","Geometry","Texture","NormalMap","MaterialMap","EmissionMap","Animation","AltAnimation","CameraDistance","ViewportWidth","ViewportHeight","CelebrateSfx","CelebrateSfxVolume","DeployEffect","AttackEffect","AttackEffect2","AttackEffectAlt","AttackEffect2Alt","HitEffect","DieEffect","AbilityTriggerEffect","AbilityEffect","AbilityActivationEffect","AbilityHitEffect","SkinChangeEffect","ParticleEffect3D","AbilityEffect3D","GunBone","ShadowBone","ProjectileVis","RageProjectileVis","AbilityProjectileVis","SpawnedTroopAnimation","Environment","MakeCreator","ShadowScale","Tier","ThemeIcon","ThemeTID","ThemeYear","FeatureCustomModel","FeatureCustomTextures","FeatureCustomAnimations","FeatureCustomEffects","FeatureCustomSounds","FeatureCustomVoiceovers","FeatureCustomUnits","FeatureExtraAnimations","FeatureExtraEffects","FeatureExtraSounds"
"ArcherQueen020","Archer Queen","FALSE","FALSE",0,,"TID_DARKAGES_QUEEN","image/skin_icons/aq_darkages_dl_opt.png","sc3d/archerqueen_darkages_geo_dl_opt.glb","sc3d/archerqueen_darkages_a_dl_opt.pvr","sc3d/archerqueen_darkages_n_dl_opt.pvr","sc3d/archerqueen_darkages_m_dl_opt.pvr",,"ArcherQueenDarkAgesSkin",,10000,225,225,,,"Archer Queen Deploy",,,,,,"Archer Queen Die","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenDarkAges_arrow","ArcherQueenDarkAges arrow rage",,"ArcherDarkAges","Default",,100,"LEGENDARY",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"JollyWarden","Grand Warden","FALSE","FALSE",1500,"20221201T080059.000Z","TID_JOLLY_WARDEN","image/skin_icons/gw_jolly_dl_opt.png","sc3d/grandwarden_jolly_geo_dl_opt.glb","sc3d/grandwarden_jolly_a_dl_opt.pvr","sc3d/grandwarden_jolly_n_dl_opt.pvr","sc3d/grandwarden_jolly_m_dl_opt.pvr",,"GrandWardenJollySkin","GrandWardenFlyJollySkin",10000,225,225,,,"Jolly Warden Deploy","JollyWarden Attack",,"JollyWarden Attack Air",,,"Grand Warden Die",,,,,,,,"staff_fx_jnt","hips_s",,,,,"Default",,100,"GOLD",,,0,"TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"WarriorWarden","Grand Warden","FALSE","FALSE",1500,"20230201T080059.000Z","TID_WARRIOR_WARDEN","image/skin_icons/gw_warrior_dl_opt.png","sc3d/grandwarden_warrior_geo_dl_opt.glb","sc3d/grandwarden_warrior_a_dl_opt.pvr","sc3d/grandwarden_warrior_n_dl_opt.pvr","sc3d/grandwarden_warrior_m_dl_opt.pvr",,"GrandWardenWarriorSkin","GrandWardenFlyWarriorSkin",10000,225,225,,,"WarriorWarden Deploy","WarriorWarden Attack",,"WarriorWarden Attack2",,,"Grand Warden Die",,,,,,,,"weaponj2_s","hips_s",,,,,"Default",,100,"GOLD",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ShadowWarden","Grand Warden","FALSE","FALSE",0,,"TID_SHADOW_WARDEN","image/skin_icons/gw_shadow_dl_opt.png","sc3d/grandwarden_dark_geo_dl_opt.glb","sc3d/grandwarden_dark_a_dl_opt.pvr","sc3d/grandwarden_dark_n_dl_opt.pvr","sc3d/grandwarden_dark_m_dl_opt.pvr","sc3d/grandwarden_dark_e_dl_opt.pvr","GrandWardenShadowSkin","GrandWardenFlyShadowSkin",10000,225,225,,,"Shadow Warden Deploy","Shadow Warden Attack",,"Shadow Warden Attack Air",,"Shadow Warden Hit","Shadow Warden Die","Shadow Warden Shield",,,,,,,"staff_head_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"SummerWarden","Grand Warden","FALSE","FALSE",1500,"20230601T080059.000Z","TID_SUMMER_WARDEN","image/skin_icons/gw_summer_dl_opt.png","sc3d/grandwarden_summer_geo_dl_opt.glb","sc3d/grandwarden_summer_a_dl_opt.pvr","sc3d/grandwarden_summer_n_dl_opt.pvr","sc3d/grandwarden_summer_m_dl_opt.pvr",,"GrandWardenSummerSkin","GrandWardenFlySummerSkin",10000,225,225,,,"Summer Warden Deploy","Summer Warden Attack",,"Summer Warden Attack Air",,"Summer Warden Hit","Summer Warden Die","Summer Warden Ability Effect",,,,,,,"megaphone_s","hips_s",,,,,"Default",,100,"GOLD",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"PixelWarden","Grand Warden","FALSE","FALSE",0,,"TID_PIXEL_WARDEN","image/skin_icons/gw_pixel_dl_opt.png","sc3d/grandwarden_pixel_geo_dl_opt.glb","sc3d/grandwarden_pixel_a_dl_opt.pvr","sc3d/grandwarden_pixel_a_dl_opt.pvr","sc3d/grandwarden_pixel_m_dl_opt.pvr","sc3d/grandwarden_pixel_a_dl_opt.pvr","GrandWardenPixelSkin","GrandWardenFlyPixelSkin",10000,225,225,,,"Pixel Warden Spawn Effect","Pixel Warden Attack",,"Pixel Warden Attack Air",,"Pixel Warden Hit","Pixel Warden Die","Pixel Warden Ability Effect",,,,,,,"R_weapon_01_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ChampionWarden","Grand Warden","FALSE","FALSE",0,,"TID_CHAMP_WARDEN","image/skin_icons/gw_champion_dl_opt.png","sc3d/grandwarden_champ_geo_dl_opt.glb","sc3d/grandwarden_champ_a_dl_opt.pvr","sc3d/grandwarden_champ_n_dl_opt.pvr","sc3d/grandwarden_champ_m_dl_opt.pvr","sc3d/grandwarden_champ_e_dl_opt.pvr","GrandWardenChampSkin","GrandWardenFlyChampSkin",10000,225,225,,,"GrandwardenChamp Spawn Effect Offset","Champion Warden Attack",,"Champion Warden Attack Air",,"Shadow Warden Hit","Shadow Warden Die","Shadow Warden Shield",,,,,,,"bulb_s","hips_s",,,,,"Default",,100,"LEGENDARY","image/theme_icons/champion_icon_dl_opt.png","TID_SKIN_THEME_WORLDS",2022,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"TH15Warden","Grand Warden","FALSE","FALSE",0,,"TID_TH15_WARDEN","image/skin_icons/gw_magic_dl_opt.png","sc3d/grandwarden_th15_geo_dl_opt.glb","sc3d/grandwarden_th15_a_dl_opt.pvr","sc3d/grandwarden_th15_n_dl_opt.pvr","sc3d/grandwarden_th15_m_dl_opt.pvr","sc3d/grandwarden_th15_e_dl_opt.pvr","GrandWardenTH15Skin","GrandWardenFlyTH15Skin",10000,225,225,,,"GrandWardenTH15Skin_Deploy_SFX","GrandWardenTH15Skin_AtkMute",,"GrandWardenTH15Skin_AtkMute_air",,"Magic Warden Hit","GrandWardenTH15Skin_Die_SFX","Magic Warden Ability Effect",,,,,,,"R_weapon_01_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"PainterWarden","Grand Warden","FALSE","FALSE",0,,"TID_PAINTER_WARDEN","image/skin_icons/gw_colorfest_dl_opt.png","sc3d/grandwarden_painter_geo_dl_opt.glb","sc3d/grandwarden_painter_a_dl_opt.pvr","sc3d/grandwarden_painter_n_dl_opt.pvr","sc3d/grandwarden_painter_m_dl_opt.pvr",,"GrandWardenPainterSkin","GrandWardenFlyPainterSkin",10000,225,225,,,"Painter Warden Spawn Effect","Painter Warden Attack",,"Painter Warden Attack Air",,"Shadow Warden Hit","Shadow Warden Die","Shadow Warden Shield",,,,,,,"R_weapon_01_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"DarkAgesWarden","Grand Warden","FALSE","FALSE",1500,"20240401T080059.000Z","TID_DARKAGES_WARDEN","image/skin_icons/gw_darkages_dl_opt.png","sc3d/grandwarden_darkages_geo_dl_opt.glb","sc3d/grandwarden_darkages_a_dl_opt.pvr","sc3d/grandwarden_darkages_n_dl_opt.pvr","sc3d/grandwarden_darkages_m_dl_opt.pvr",,"GrandWardenDarkAgesSkin","GrandWardenFlyDarkAgesSkin",10000,225,225,,,"GrandWardenDarkAges_Deploy","GrandWardenDarkAges_Attack",,"GrandWardenDarkAges_Attack_Air",,"Shadow Warden Hit","Grand Warden Die",,,,,,,,"fx_mace_s","hips_s",,,,,"Default",,100,"GOLD",,,0,"TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GrandWarden018","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GrandWarden019","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GrandWarden020","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"PetLassiDefault","Barky","TRUE","FALSE",0,,,"image/skin_icons/bk_original.png","sc3d/lassi_default_geo.glb","sc3d/lassi_01_a.pvr","sc3d/lassi_01_n.pvr","sc3d/lassi_01_m.pvr","sc3d/lassi_01_e.pvr","PetLassiDefault",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"New",,105,"DEFAULT",,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"PetYakDefault","Bulldozer","TRUE","FALSE",0,,,"image/skin_icons/bk_original.png","sc3d/yak_default_geo.glb","sc3d/yak_default_a.pvr","sc3d/yak_default_n.pvr","sc3d/yak_default_m.pvr",,"PetYakDefault",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"New",,130,"DEFAULT",,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"PetEowlDefault","Electrowl","TRUE","FALSE",0,,,"image/skin_icons/bk_original.png","sc3d/electro_owl_default_geo.glb","sc3d/electro_owl_default_a.pvr","sc3d/electro_owl_default_n.pvr","sc3d/electro_owl_default_m.pvr","sc3d/electro_owl_default_e.pvr","PetEowlDefault",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"New",,82,"DEFAULT",,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"PetUnicornDefault","Unipony","TRUE","FALSE",0,,,"image/skin_icons/bk_original.png","sc3d/unicorn_default_geo.glb","sc3d/unicorn_default_a.pvr","sc3d/unicorn_default_n.pvr","sc3d/unicorn_default_m.pvr","sc3d/unicorn_default_e.pvr","PetUnicornDefault",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"New",,95,"DEFAULT",,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"CapitalFlyingFortressDefault","Flying Fortress","TRUE","FALSE",0,,,"image/skin_icons/bk_original.png","sc3d/flyingfortress_geo.glb","sc3d/flyingfortress_default_01_a.pvr","sc3d/flyingfortress_default_01_n.pvr","sc3d/flyingfortress_default_01_m.pvr",,"CapitalFlyingFortress",,9333,225,225,,,,,,,,,,,,,,,"flying_fortress_smoke",,"cannonEmitter_jnt",,,,,,"New",,130,"DEFAULT",,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"CapitalMountainGolemDefault","Mountain Golem","TRUE","FALSE",0,,,"image/skin_icons/bk_original.png","sc3d/megagolem_geo.glb","sc3d/megagolem_default_01_a.pvr","sc3d/megagolem_default_01_n.pvr","sc3d/megagolem_default_01_m.pvr","sc3d/megagolem_default_01_e.pvr","CapitalMountainGolem",,38667,225,225,,,,,,,,,,,,,,,,,,,,,,,"New",,250,"DEFAULT",,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"TH15King","Barbarian King","FALSE","FALSE",0,,"TID_TH15_KING","image/skin_icons/bk_magic_dl_opt.png","sc3d/barbking_th15_geo_dl_opt.glb","sc3d/barbking_th15_a_dl_opt.pvr","sc3d/barbking_th15_n_dl_opt.pvr","sc3d/barbking_th15_m_dl_opt.pvr","sc3d/barbking_th15_e_dl_opt.pvr","BarbarianKingTH15Skin",,10000,225,225,,,"TH15 BK Dep",,,,,,"Barbarian King Die","King Ability Effect",,,,,,,,"hips_s",,,,"BarbarianMagic","Default",,100,"LEGENDARY",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"DarkAgesKing","Barbarian King","FALSE","FALSE",1500,"20240501T080059.000Z","TID_DARKAGES_KING","image/skin_icons/bk_darkages_dl_opt.png","sc3d/barbking_darkages_geo_dl_opt.glb","sc3d/barbking_darkages_a_dl_opt.pvr","sc3d/barbking_darkages_n_dl_opt.pvr","sc3d/barbking_darkages_m_dl_opt.pvr",,"BarbarianKingDarkAgesSkin",,10000,225,225,,,"BarbKingDarkAges_Deploy_SFX",,,,,,"Barbarian King Die","King Ability Effect",,,,,,,,,,,,,"Default",,100,"GOLD",,,0,"TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"PainterKing","Barbarian King","FALSE","FALSE",0,,"TID_PAINTER_KING","image/skin_icons/bk_colorfest_dl_opt.png","sc3d/barbking_painter_geo_dl_opt.glb","sc3d/barbking_painter_a_dl_opt.pvr","sc3d/barbking_painter_n_dl_opt.pvr","sc3d/barbking_painter_m_dl_opt.pvr",,"BarbarianKingPainterSkin",,10000,225,225,,,"Painter King Spawn Effect",,,,,,"Barbarian King Die","King Ability Effect",,,,,,,,,,,,"BarbarianPainter","Default",,100,"LEGENDARY",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"BeastKing","Barbarian King","FALSE","FALSE",1500,"20240201T080059.000Z","TID_BEAST_KING","image/skin_icons/bk_beast_dl_opt.png","sc3d/barbking_beast_geo_dl_opt.glb","sc3d/barbking_beast_a_dl_opt.pvr","sc3d/barbking_beast_n_dl_opt.pvr","sc3d/barbking_beast_m_dl_opt.pvr",,"BarbarianKingBeastSkin",,10000,225,225,,,"BarbKing_Beast_Deploy_SFX",,,,,"BarbKing_Beast_Atk_Hit_SFX","Barbarian Beast King Die","BarbKing_Beast_Ability_SFX",,,,,,,,"hips_s",,,,,"Default",,100,"GOLD",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"BarbarianKing025","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing026","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing027","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing028","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing029","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing030","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"LunarQueen","Archer Queen","FALSE","FALSE",0,,"TID_LUNAR_QUEEN","image/skin_icons/aq_lunar_2023_dl_opt.png","sc3d/archerqueen_lunar_geo_dl_opt.glb","sc3d/archerqueen_lunar_a_dl_opt.pvr","sc3d/archerqueen_lunar_n_dl_opt.pvr","sc3d/archerqueen_lunar_m_dl_opt.pvr",,"ArcherQueenLunarSkin",,10000,225,225,,,"Lunar Queen Deploy Effect","ArcherQueen_Lunar23_Atk_SFX",,,,,"Archer Queen Die","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenLunar_arrow","ArcherQueenLunar arrow rage",,"ArcherCNY","Default",,100,"LEGENDARY",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"PainterQueen","Archer Queen","FALSE","FALSE",0,,"TID_PAINTER_QUEEN","image/skin_icons/aq_colorfest_dl_opt.png","sc3d/archerqueen_painter_geo_dl_opt.glb","sc3d/archerqueen_painter_a_dl_opt.pvr","sc3d/archerqueen_painter_n_dl_opt.pvr","sc3d/archerqueen_painter_m_dl_opt.pvr",,"ArcherQueenPainterSkin",,10000,225,225,,,"Painter Queen Spawn Effect",,,,,,"Archer Queen Die","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenPainter_arrow","ArcherQueenPainter arrow rage",,"ArcherPainter","Default",,100,"LEGENDARY",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"ValentinesQueen","Archer Queen","FALSE","FALSE",0,,"TID_VALENTINES_QUEEN","image/skin_icons/aq_valentines_dl_opt.png","sc3d/archerqueen_valentines_geo_dl_opt.glb","sc3d/archerqueen_valentines_a_dl_opt.pvr","sc3d/archerqueen_valentines_n_dl_opt.pvr","sc3d/archerqueen_valentines_m_dl_opt.pvr",,"ArcherQueenValentinesSkin",,10000,225,225,,,"Valentines Queen Deploy Effect","ArcherQueen_Valentine_Atk_SFX",,,,,"Archer Queen Die","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenValentines_arrow","ArcherQueenValentines arrow rage",,"ArcherValentines","Default",,100,"LEGENDARY",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen024","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen025","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen026","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen027","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen028","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen029","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen030","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"PetFrostyDefault","Frosty","TRUE","FALSE",0,,,"image/skin_icons/bk_original.png","sc3d/frosty_default_geo.glb","sc3d/frosty_default_a.pvr","sc3d/frosty_default_n.pvr","sc3d/frosty_default_m.pvr",,"FrostyDefault",,10000,225,225,,,,,,,,,,,,,,,,,"jaw_s","hips_s",,,,,"New",,140,"DEFAULT",,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"PetPoisonIguanaDefault","Poison Lizard","TRUE","FALSE",0,,,"image/skin_icons/bk_original.png","sc3d/poisoniguana_default_geo.glb","sc3d/poisoniguana_default_a.pvr","sc3d/poisoniguana_default_n.pvr","sc3d/poisoniguana_default_m.pvr",,"PoisonIguanaDefault",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"New",,100,"DEFAULT",,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"PetPhoenixDefault","Phoenix","TRUE","FALSE",0,,,"image/skin_icons/bk_original.png","sc3d/pheonix_default_geo.glb","sc3d/pheonix_default_a.pvr","sc3d/pheonix_default_n.pvr","sc3d/pheonix_default_m.pvr",,"PhoenixDefault",,10000,225,225,,,,,,,,,,,,,,,,,"jaw_s","hips_s",,,,,"New",,90,"DEFAULT",,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"PetDiggyDefault","Diggy","TRUE","FALSE",0,,,"image/skin_icons/bk_original.png","sc3d/diggy_default_geo.glb","sc3d/diggy_default_a.pvr","sc3d/diggy_default_n.pvr","sc3d/diggy_default_m.pvr",,"DiggyDefault",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"New",,170,"DEFAULT",,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"PetPhoenixEggDefault","PhoenixEgg","TRUE","FALSE",0,,,"image/skin_icons/bk_original.png","sc3d/pheonix_default_geo.glb","sc3d/pheonix_default_a.pvr","sc3d/pheonix_default_n.pvr","sc3d/pheonix_default_m.pvr",,"PhoenixEggDefault",,10000,225,225,,,,,,,,,,,,,,,,,,,,,,,"New",,40,"DEFAULT",,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"RoyalChampion017","Warrior Princess","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"RoyalChampion018","Warrior Princess","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"RoyalChampion019","Warrior Princess","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"RoyalChampion020","Warrior Princess","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"RoyalChampion021","Warrior Princess","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"RoyalChampion022","Warrior Princess","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"RoyalChampion023","Warrior Princess","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"RoyalChampion024","Warrior Princess","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"RoyalChampion025","Warrior Princess","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"RoyalChampion026","Warrior Princess","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GrandWarden021","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GrandWarden022","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GrandWarden023","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GrandWarden024","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GrandWarden025","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GrandWarden026","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
