"Name","TaskType","ProgressType","Set","TID","InfoTID","IconSWF","IconExportName","Score","DurationMinutes","Quantity","Quantity2","Data1","Data2","SelectionWeight","Disabled","Group","MinTHLevel","MaxTHLevel","MinBHLevel","MaxBHLevel"
"DestroyClanCastlesEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_CLANCASTLES","TID_CLANGAMES_TASK_INFO_DESTROY_CLANCASTLES","sc/buildings.sc","alliance_castle_lvl2",200,480,10,,"Alliance Castle",,,,"DestroyBuildings200",,,,
"DestroyClockTowerEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_CLOCKTOWER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_CLOCKTOWER","sc/buildings2.sc","clocktower_lvl2",150,480,12,,"Clock Tower",,,,"DestroyBBBuildings150",,,4,
"DestroyCrusherEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_CRUSHER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_CRUSHER","sc/buildings2.sc","Crusher_lvl2",200,480,14,,"Crusher",,,,"DestroyBBBuildings200",,,3,
"DestroyDarkElixirPumpsEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_DARKELIXIRPUMPS","TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRPUMPS","sc/buildings.sc","darkelixir_pump_lvl4",200,480,24,,"Dark Elixir Pump",,,,"DestroyBuildings200",,,,
"DestroyDarkElixirStoragesEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_DARKELIXIRSTORAGES","TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRSTORAGES","sc/buildings.sc","darkelixir_storage_level3",200,480,10,,"Dark Elixir Storage",,,,"DestroyBuildings200",,,,
"DestroyDarkSpellFactoriesEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_DARKSPELLFACTORIES","TID_CLANGAMES_TASK_INFO_DESTROY_DARKSPELLFACTORIES","sc/buildings.sc","mini_spell_distillery_lvl1",150,480,12,,"Mini Spell Factory",,,,"DestroyBuildings150",8,,,
"DestroyDoubleCannonEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_DOUBLECANNON","TID_CLANGAMES_TASK_INFO_DESTROY_BB_DOUBLECANNON","sc/buildings2.sc","doubleCannon_lvl2",200,480,24,,"Double Cannon",,,,"DestroyBBBuildings200",,,,
"DestroyElixirPumpsEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_ELIXIRPUMPS","TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRPUMPS","sc/buildings.sc","elixir_pump_lvl6",200,480,80,,"Elixir Pump",,,,"DestroyBuildings200",,,,
"DestroyElixirStoragesEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_ELIXIRSTORAGES","TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRSTORAGES","sc/buildings.sc","elixir_storage_level6",200,480,40,,"Elixir Storage",,,,"DestroyBuildings200",,,,
"DestroyFlamerEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_ROASTER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_ROASTER","sc/buildings2.sc","Flamer_lvl2",200,480,10,,"Flamer",,,,"DestroyBBBuildings200",,,6,
"DestroyGemMineEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_GEMMINE","TID_CLANGAMES_TASK_INFO_DESTROY_BB_GEMMINE","sc/buildings2.sc","gem_mine_lvl2",150,480,12,,"Gem Mine",,,,"DestroyBBBuildings150",,,3,
"DestroyGiantCannonEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_GIANTCANNON","TID_CLANGAMES_TASK_INFO_DESTROY_BB_GIANTCANNON","sc/buildings2.sc","megaCannon_lvl4",200,480,10,,"Giant Cannon",,,,"DestroyBBBuildings200",,,7,
"DestroyGoldMinesEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_GOLDMINES","TID_CLANGAMES_TASK_INFO_DESTROY_GOLDMINES","sc/buildings.sc","goldmine_lvl6",200,480,80,,"Gold Mine",,,,"DestroyBuildings200",,,,
"DestroyGoldStoragesEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_GOLDSTORAGES","TID_CLANGAMES_TASK_INFO_DESTROY_GOLDSTORAGES","sc/buildings.sc","gold_storage_lvl6",200,480,40,,"Gold Storage",,,,"DestroyBuildings200",,,,
"DestroyGuardPostEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_GUARDPOST","TID_CLANGAMES_TASK_INFO_DESTROY_BB_GUARDPOST","sc/buildings2.sc","GuardPost_lvl4",200,480,10,,"Guard Post",,,,"DestroyBBBuildings200",,,4,
"DestroyKingAltarsEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_KINGALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_KINGALTARS","sc/buildings.sc","heroaltar_barbarian_king_lvl1",150,480,12,,"Hero Altar Barbarian King",,,,"DestroyBuildings150",,,,
"DestroyLaboratoriesEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_LABORATORIES","TID_CLANGAMES_TASK_INFO_DESTROY_LABORATORIES","sc/buildings.sc","laboratory_lvl6",150,480,12,,"Laboratory",,,,"DestroyBuildings150",,,,
"DestroyLaboratory2Epic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_STARLABORATORY","TID_CLANGAMES_TASK_INFO_DESTROY_BB_STARLABORATORY","sc/buildings2.sc","Telescope_lvl5",150,480,12,,"Laboratory2",,,,"DestroyBBBuildings150",,,,
"DestroyMegaTeslaEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_MEGATESLA","TID_CLANGAMES_TASK_INFO_DESTROY_BB_MEGATESLA","sc/buildings2.sc","mega_tesla_lvl4",200,480,10,,"Mega Tesla",,,,"DestroyBBBuildings200",,,8,
"DestroyMortarsEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_MORTARS","TID_CLANGAMES_TASK_INFO_DESTROY_MORTARS","sc/buildings.sc","mortar_lvl4",200,480,40,,"Mortar",,,,"DestroyBuildings200",,,,
"DestroyMultiMortarEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_MULTIMORTAR","TID_CLANGAMES_TASK_INFO_DESTROY_BB_MULTIMORTAR","sc/buildings2.sc","multi_mortar_lvl4",200,480,10,,"Multi Mortar",,,,"DestroyBBBuildings200",,,5,
"DestroyQueenAltarsEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_QUEENALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_QUEENALTARS","sc/buildings.sc","heroaltar_archer_queen_lvl1",150,480,12,,"Hero Altar Archer Queen",,,,"DestroyBuildings150",9,,,
"DestroySpellFactoriesEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_SPELLFACTORIES","TID_CLANGAMES_TASK_INFO_DESTROY_SPELLFACTORIES","sc/buildings.sc","spell_factory_lvl3",150,480,12,,"Spell Forge",,,,"DestroyBuildings150",,,,
"DestroyTeslaTowersEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_TESLATOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_TESLATOWERS","sc/buildings.sc","teslatower_lvl5_setup",200,480,50,,"Tesla Tower",,,,"DestroyBuildings200",,,,
"DestroyTownHall2Epic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_BUILDERHALL","TID_CLANGAMES_TASK_INFO_DESTROY_BB_BUILDERHALL","sc/buildings2.sc","new_TH_lvl3",200,480,10,,"Town Hall2",,,,"DestroyBBBuildings200",,,,
"DestroyWardenAltarsEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_WARDENALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_WARDENALTARS","sc/buildings.sc","heroaltar_elder_lvl1",150,480,9,,"Hero Altar Grand Warden",,,,"DestroyBuildings150",11,,,
"DestroyWizardTowersEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_WIZARDTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_WIZARDTOWERS","sc/buildings.sc","wizard_tower_lvl4",200,480,50,,"Wizard Tower",,,,"DestroyBuildings200",,,,
"DestroyXbowsEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_XBOWS","TID_CLANGAMES_TASK_INFO_DESTROY_XBOWS","sc/buildings.sc","rapidfire_turret_lvl1",200,480,30,,"Bow",,,,"DestroyBuildings200",9,,,
"UseArchersEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_ARCHERS","TID_BATTLEPASS_TASK_INFO_USE_ARCHERS","sc/ui.sc","icon_unit_archer",200,480,20,1,"Archer",,,,"WinStarsUsingTroops200",,,,
"UseBabyDragonsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_BABYDRAGONS","TID_BATTLEPASS_TASK_INFO_USE_BABYDRAGONS","sc/ui.sc","icon_unit_babydragon",200,480,20,1,"BabyDragon",,,,"WinStarsUsingTroops200",9,,,
"UseBabyDragons2Epic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_BABYDRAGONS2","TID_BATTLEPASS_TASK_INFO_USE_BABYDRAGONS2","sc/ui.sc","icon_unit_babydragon",200,480,30,1,"BabyDragon2",,,,"WinStarsUsingBBTroops200",,,4,
"UseBarbariansEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_BARBARIANS","TID_BATTLEPASS_TASK_INFO_USE_BARBARIANS","sc/ui.sc","icon_unit_barbarian",200,480,20,1,"Barbarian",,,,"WinStarsUsingTroops200",,,,
"UseBetaMinionsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_BETAMINIONS","TID_BATTLEPASS_TASK_INFO_USE_BETAMINIONS","sc/ui.sc","icon_unit_glowing_minion",200,480,30,1,"Gargoyle2",,,,"WinStarsUsingBBTroops200",,,3,
"UseBombersEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_BOMBERS","TID_BATTLEPASS_TASK_INFO_USE_BOMBERS","sc/ui.sc","icon_unit_bomber",200,480,30,1,"Bomber2",,,,"WinStarsUsingBBTroops200",,,4,
"UseBowlersEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_BOWLERS","TID_BATTLEPASS_TASK_INFO_USE_BOWLERS","sc/ui.sc","icon_unit_troll",200,480,20,1,"Bowler",,,,"WinStarsUsingTroops200",10,,,
"UseBoxerGiantsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_BOXERGIANTS","TID_BATTLEPASS_TASK_INFO_USE_BOXERGIANTS","sc/ui.sc","icon_unit_boxergiant",200,480,30,1,"Giant2",,,,"WinStarsUsingBBTroops200",,,3,
"UseCannonCartsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_CANNONCARTS","TID_BATTLEPASS_TASK_INFO_USE_CANNONCARTS","sc/ui.sc","icon_unit_moving_cannon_mortar_a",200,480,30,1,"Moving Cannon",,,,"WinStarsUsingBBTroops200",,,5,
"UseDragonsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_DRAGONS","TID_BATTLEPASS_TASK_INFO_USE_DRAGONS","sc/ui.sc","icon_unit_dragon",200,480,20,1,"Dragon",,,,"WinStarsUsingTroops200",,,,
"UseDropShipsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_DROPSHIPS","TID_BATTLEPASS_TASK_INFO_USE_DROPSHIPS","sc/ui.sc","icon_unit_skeletonBalloon",200,480,30,1,"Balloon2",,,,"WinStarsUsingBBTroops200",,,7,
"UseElectroDragonEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_ELECTRODRAGON","TID_BATTLEPASS_TASK_INFO_USE_ELECTRODRAGON","sc/ui.sc","icon_unit_lightningDragon",200,480,20,1,"Electro Dragon",,,,"WinStarsUsingTroops200",11,,,
"UseGiantsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_GIANTS","TID_BATTLEPASS_TASK_INFO_USE_GIANTS","sc/ui.sc","icon_unit_giant",200,480,20,1,"Giant",,,,"WinStarsUsingTroops200",,,,
"UseGoblinsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_GOBLINS","TID_BATTLEPASS_TASK_INFO_USE_GOBLINS","sc/ui.sc","icon_unit_goblin",200,480,20,1,"Goblin",,,,"WinStarsUsingTroops200",,,,
"UseGolemsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_GOLEMS","TID_BATTLEPASS_TASK_INFO_USE_GOLEMS","sc/ui.sc","icon_unit_golem",200,480,20,1,"Golem",,,,"WinStarsUsingTroops200",8,,,
"UseHealersEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_HEALERS","TID_BATTLEPASS_TASK_INFO_USE_HEALERS","sc/ui.sc","icon_unit_healer",200,480,20,1,"Healer",,,,"WinStarsUsingTroops200",,,,
"UseHogRidersEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_HOGRIDERS","TID_BATTLEPASS_TASK_INFO_USE_HOGRIDERS","sc/ui.sc","icon_unit_boarRider",200,480,20,1,"Boar Rider",,,,"WinStarsUsingTroops200",,,,
"UseLavaHoundsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_LAVAHOUNDS","TID_BATTLEPASS_TASK_INFO_USE_LAVAHOUNDS","sc/ui.sc","icon_unit_tiny",200,480,20,1,"AirDefenceSeeker",,,,"WinStarsUsingTroops200",9,,,
"UseLoonsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_LOONS","TID_BATTLEPASS_TASK_INFO_USE_LOONS","sc/ui.sc","icon_unit_balloon",200,480,20,1,"Balloon",,,,"WinStarsUsingTroops200",,,,
"UseMegaPekkasEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_MEGAPEKKA","TID_BATTLEPASS_TASK_INFO_USE_MEGAPEKKA","sc/ui.sc","icon_unit_electric_pekka",200,480,30,1,"PEKKA2",,,,"WinStarsUsingBBTroops200",,,8,
"UseMinersEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_MINERS","TID_BATTLEPASS_TASK_INFO_USE_MINERS","sc/ui.sc","icon_unit_miner",200,480,20,1,"Miner",,,,"WinStarsUsingTroops200",10,,,
"UseMinionsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_MINIONS","TID_BATTLEPASS_TASK_INFO_USE_MINIONS","sc/ui.sc","icon_unit_gargoyle",200,480,20,1,"Gargoyle",,,,"WinStarsUsingTroops200",,,,
"UseNightWitchesEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_NIGHTWITCHES","TID_BATTLEPASS_TASK_INFO_USE_NIGHTWITCHES","sc/ui.sc","icon_unit_nightwitch",200,480,30,1,"Dark Witch",,,,"WinStarsUsingBBTroops200",,,6,
"UsePEKKAsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_PEKKAS","TID_BATTLEPASS_TASK_INFO_USE_PEKKAS","sc/ui.sc","icon_unit_pekka",200,480,20,1,"PEKKA",,,,"WinStarsUsingTroops200",8,,,
"UseRagedBarbariansEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_RAGEDBARBARIANS","TID_BATTLEPASS_TASK_INFO_USE_RAGEDBARBARIANS","sc/ui.sc","icon_unit_raged_barbarian",200,480,30,1,"Barbarian2",,,,"WinStarsUsingBBTroops200",,,,
"UseSiegeRamsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_SIEGERAMS","TID_BATTLEPASS_TASK_INFO_USE_SIEGERAMS","sc/ui.sc","icon_unit_siege_machine_ram",400,480,40,1,"Siege Machine Ram",,,,"Misc400",12,,,
"UseSiegeZeppelinsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_SIEGEZEPPELINS","TID_BATTLEPASS_TASK_INFO_USE_SIEGEZEPPELINS","sc/ui.sc","icon_unit_siege_machine_flyer",400,480,40,1,"Siege Machine Flyer",,,,"Misc400",12,,,
"UseSneakyArchersEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_SNEAKYARCHERS","TID_BATTLEPASS_TASK_INFO_USE_SNEAKYARCHERS","sc/ui.sc","icon_unit_stealthy_archer",200,480,30,1,"Archer2",,,,"WinStarsUsingBBTroops200",,,,
"UseValkyriesEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_VALKYRIES","TID_BATTLEPASS_TASK_INFO_USE_VALKYRIES","sc/ui.sc","icon_unit_warriorGirl",200,480,20,1,"Warrior Girl",,,,"WinStarsUsingTroops200",8,,,
"UseWallBreakersEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_WALLBREAKERS","TID_BATTLEPASS_TASK_INFO_USE_WALLBREAKERS","sc/ui.sc","icon_unit_wallbreaker",200,480,20,1,"Wall Breaker",,,,"WinStarsUsingTroops200",,,,
"UseWitchesEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_WITCHES","TID_BATTLEPASS_TASK_INFO_USE_WITCHES","sc/ui.sc","icon_unit_witch",200,480,20,1,"Warlock",,,,"WinStarsUsingTroops200",9,,,
"UseWizardsEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_WIZARDS","TID_BATTLEPASS_TASK_INFO_USE_WIZARDS","sc/ui.sc","icon_unit_wizard",200,480,20,1,"Wizard",,,,"WinStarsUsingTroops200",,,,
"GetHeroLevelKillsAllHeroesRegularEpic","GetHeroLevelKills","Accumulative","Epic","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ALLHEROES","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ALLHEROES","sc/ui.sc","Stun_All_Heroes_Icon",200,480,1000,,,,,,"KillHeroes200",,,,
"GetHeroLevelKillsArcherQueenRegularEpic","GetHeroLevelKills","Accumulative","Epic","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ARCHERQUEEN","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ARCHERQUEEN","sc/ui.sc","Stun_AQ_Icon",200,480,500,,"Archer Queen",,,,"KillHeroes200",9,,,
"GetHeroLevelKillsBarbarianKingRegularEpic","GetHeroLevelKills","Accumulative","Epic","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_BARBARIANKING","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_BARBARIANKING","sc/ui.sc","Stun_BK_Icon",200,480,500,,"Barbarian King",,,,"KillHeroes200",,,,
"GetHeroLevelKillsGrandWardenRegularEpic","GetHeroLevelKills","Accumulative","Epic","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_GRANDWARDEN","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_GRANDWARDEN","sc/ui.sc","Stun_Elder_Icon",200,480,200,,"Grand Warden",,,,"KillHeroes200",11,,,
"GetHomeBattleStarsNoHeroesRegularEpic","GetHomeBattleStarsNoHeroes","Accumulative","Epic","TID_CLANGAMES_TASK_WIN_STARS_WITHOUT_HEROES","TID_CLANGAMES_TASK_INFO_WIN_STARS_WITHOUT_HEROES","sc/ui.sc","No_Heroes_Icon",300,480,10,,,,,,"Misc300",,,,
"GetHomeBattleStarsNoSpellsRegularEpic","GetHomeBattleStarsNoSpells","Accumulative","Epic","TID_CLANGAMES_TASK_WIN_STARS_WITHOUT_SPELLS","TID_CLANGAMES_TASK_INFO_WIN_STARS_WITHOUT_SPELLS","sc/ui.sc","No_Spells_Icon",300,480,10,,,,,,"Misc300",,,,
"GetHomeStarsUnderTimeLimitRegularEpic","GetHomeStarsUnderTimeLimit","Accumulative","Epic","TID_CLANGAMES_TASK_SPEEDY_STARS_MV","TID_CLANGAMES_TASK_INFO_SPEEDY_STARS_MV","sc/ui.sc","Home_Time_Stars_Icon",200,480,10,60,,,,,"Misc200",,,,
"WinBuilderBattlesEpic","WinBuilderBattles","Accumulative","Epic","TID_CLANGAMES_TASK_WIN_BUILDERBATTLES","TID_CLANGAMES_TASK_INFO_WIN_BUILDERBATTLES","sc/ui.sc","Builder_Win_Battles_Icon",200,480,20,,,,,"TRUE",,,,,
"WinBuilderBattlesMarathon","WinBuilderBattles","Accumulative","Marathon","TID_CLANGAMES_TASK_WIN_BUILDERBATTLES","TID_CLANGAMES_TASK_INFO_WIN_BUILDERBATTLES","sc/ui.sc","Builder_Win_Battles_Icon",300,480,30,,,,,"TRUE",,,,,
"WinStarsUsingSpellLightningRegular","WinStarsUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_STARS_USING_LIGHTNING","TID_BATTLEPASS_TASK_WIN_STARS_USING_LIGHTNING_INFO","sc/ui.sc","icon_spell_lightning",100,480,10,1,"LighningStorm",,,,"WinStarsUsingSpells100",,,,
"WinStarsUsingSpellHealRegular","WinStarsUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_STARS_USING_HEAL","TID_BATTLEPASS_TASK_WIN_STARS_USING_HEAL_INFO","sc/ui.sc","icon_spell_healing",100,480,10,1,"HealingWave",,,,"WinStarsUsingSpells100",,,,
"WinStarsUsingSpellRageRegular","WinStarsUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_STARS_USING_RAGE","TID_BATTLEPASS_TASK_WIN_STARS_USING_RAGE_INFO","sc/ui.sc","icon_spell_rage",100,480,10,1,"Haste",,,,"WinStarsUsingSpells100",,,,
"WinStarsUsingSpellJumpRegular","WinStarsUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_STARS_USING_JUMP","TID_BATTLEPASS_TASK_WIN_STARS_USING_JUMP_INFO","sc/ui.sc","icon_spell_jump",100,480,10,1,"Jump",,,,"WinStarsUsingSpells100",9,,,
"WinStarsUsingSpellFreezeRegular","WinStarsUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_STARS_USING_FREEZE","TID_BATTLEPASS_TASK_WIN_STARS_USING_FREEZE_INFO","sc/ui.sc","icon_spell_freeze",100,480,10,1,"Freeze",,,,"WinStarsUsingSpells100",9,,,
"WinStarsUsingSpellCloneRegular","WinStarsUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_STARS_USING_CLONE","TID_BATTLEPASS_TASK_WIN_STARS_USING_CLONE_INFO","sc/ui.sc","icon_spell_clone",100,480,10,1,"Duplicate",,,,"WinStarsUsingSpells100",10,,,
"WinStarsUsingSpellPoisonRegular","WinStarsUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_STARS_USING_POISON","TID_BATTLEPASS_TASK_WIN_STARS_USING_POISON_INFO","sc/ui.sc","icon_spell_toxic",100,480,10,1,"Poison",,,,"WinStarsUsingSpells100",8,,,
"WinStarsUsingSpellHasteRegular","WinStarsUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_STARS_USING_HASTE","TID_BATTLEPASS_TASK_WIN_STARS_USING_HASTE_INFO","sc/ui.sc","icon_spell_speedup",100,480,10,1,"SpeedUp",,,,"WinStarsUsingSpells100",9,,,
"WinStarsUsingSpellEarthquakeRegular","WinStarsUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_STARS_USING_EARTHQUAKE","TID_BATTLEPASS_TASK_WIN_STARS_USING_EARTHQUAKE_INFO","sc/ui.sc","icon_spell_earthquake",100,480,10,1,"Earthquake",,,,"WinStarsUsingSpells100",8,,,
"WinStarsUsingSpellSkeletonRegular","WinStarsUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_STARS_USING_SKELETON","TID_BATTLEPASS_TASK_WIN_STARS_USING_SKELETON_INFO","sc/ui.sc","icon_spell_skeleton",100,480,10,1,"SpawnSkele",,,,"WinStarsUsingSpells100",9,,,
"WinStarsUsingSpellBatRegular","WinStarsUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_STARS_USING_BAT","TID_BATTLEPASS_TASK_WIN_STARS_USING_BAT_INFO","sc/ui.sc","icon_spell_bats",100,480,10,1,"SpawnBats",,,,"WinStarsUsingSpells100",10,,,
"WinStarsUsingSpellLightningEpic","WinStarsUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_STARS_USING_LIGHTNING","TID_BATTLEPASS_TASK_WIN_STARS_USING_LIGHTNING_INFO","sc/ui.sc","icon_spell_lightning",200,480,20,1,"LighningStorm",,,,"WinStarsUsingSpells200",,,,
"WinStarsUsingSpellHealEpic","WinStarsUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_STARS_USING_HEAL","TID_BATTLEPASS_TASK_WIN_STARS_USING_HEAL_INFO","sc/ui.sc","icon_spell_healing",200,480,20,1,"HealingWave",,,,"WinStarsUsingSpells200",,,,
"WinStarsUsingSpellRageEpic","WinStarsUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_STARS_USING_RAGE","TID_BATTLEPASS_TASK_WIN_STARS_USING_RAGE_INFO","sc/ui.sc","icon_spell_rage",200,480,20,1,"Haste",,,,"WinStarsUsingSpells200",,,,
"WinStarsUsingSpellJumpEpic","WinStarsUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_STARS_USING_JUMP","TID_BATTLEPASS_TASK_WIN_STARS_USING_JUMP_INFO","sc/ui.sc","icon_spell_jump",200,480,20,1,"Jump",,,,"WinStarsUsingSpells200",9,,,
"WinStarsUsingSpellFreezeEpic","WinStarsUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_STARS_USING_FREEZE","TID_BATTLEPASS_TASK_WIN_STARS_USING_FREEZE_INFO","sc/ui.sc","icon_spell_freeze",200,480,20,1,"Freeze",,,,"WinStarsUsingSpells200",9,,,
"WinStarsUsingSpellCloneEpic","WinStarsUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_STARS_USING_CLONE","TID_BATTLEPASS_TASK_WIN_STARS_USING_CLONE_INFO","sc/ui.sc","icon_spell_clone",200,480,20,1,"Duplicate",,,,"WinStarsUsingSpells200",10,,,
"WinStarsUsingSpellPoisonEpic","WinStarsUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_STARS_USING_POISON","TID_BATTLEPASS_TASK_WIN_STARS_USING_POISON_INFO","sc/ui.sc","icon_spell_toxic",200,480,20,1,"Poison",,,,"WinStarsUsingSpells200",8,,,
